prodboomcd,projection_year,value
HYPOTHEEK_lapse_a,10,0
HYPOTHEEK_lapse_a,11,0
HYPOTHEEK_lapse_b,1,0
HYPOTHEEK_lapse_b,2,0
HYPOTHEEK_lapse_b,3,0
HYPOTHEEK_lapse_b,4,0
HYPOTHEEK_lapse_b,5,0
HYPOTHEEK_lapse_b,6,0
HYPOTHEEK_lapse_b,7,0
HYPOTHEEK_lapse_b,8,0
HYPOTHEEK_lapse_b,9,0
HYPOTHEEK_lapse_b,10,0
HYPOTHEEK_lapse_b,11,0
HYPOTHEEK_pup_a,1,0
HYPOTHEEK_pup_a,2,0
HYPOTHEEK_pup_a,3,0
HYPOTHEEK_pup_a,4,0
HYPOTHEEK_pup_a,5,0
HYPOTHEEK_pup_a,6,0
HYPOTHEEK_pup_a,7,0
HYPOTHEEK_pup_a,8,0
HYPOTHEEK_pup_a,9,0
HYPOTHEEK_pup_a,10,0
HYPOTHEEK_pup_a,11,0
HYPOTHEEK_pup_b,1,0
HYPOTHEEK_pup_b,2,0
HYPOTHEEK_pup_b,3,0
HYPOTHEEK_pup_b,4,0
HYPOTHEEK_pup_b,5,0
HYPOTHEEK_pup_b,6,0
HYPOTHEEK_pup_b,7,0
HYPOTHEEK_pup_b,8,0
HYPOTHEEK_pup_b,9,0
HYPOTHEEK_pup_b,10,0
HYPOTHEEK_pup_b,11,0
KAPITAAL_lapse_a,1,0
KAPITAAL_lapse_a,2,0
KAPITAAL_lapse_a,3,0
KAPITAAL_lapse_a,4,0
KAPITAAL_lapse_a,5,0
KAPITAAL_lapse_a,6,0
KAPITAAL_lapse_a,7,0
KAPITAAL_lapse_a,8,0
KAPITAAL_lapse_a,9,0
KAPITAAL_lapse_a,10,0
KAPITAAL_lapse_a,11,0
KAPITAAL_lapse_b,1,0
KAPITAAL_lapse_b,2,0
KAPITAAL_lapse_b,3,0
KAPITAAL_lapse_b,4,0
KAPITAAL_lapse_b,5,0
KAPITAAL_lapse_b,6,0
KAPITAAL_lapse_b,7,0
KAPITAAL_lapse_b,8,0
KAPITAAL_lapse_b,9,0
KAPITAAL_lapse_b,10,0
KAPITAAL_lapse_b,11,0
KAPITAAL_pup_a,1,0
KAPITAAL_pup_a,2,0
KAPITAAL_pup_a,3,0
KAPITAAL_pup_a,4,0
KAPITAAL_pup_a,5,0
KAPITAAL_pup_a,6,0
KAPITAAL_pup_a,7,0
KAPITAAL_pup_a,8,0
KAPITAAL_pup_a,9,0
KAPITAAL_pup_a,10,0
KAPITAAL_pup_a,11,0
KAPITAAL_pup_b,1,0
KAPITAAL_pup_b,2,0
KAPITAAL_pup_b,3,0
KAPITAAL_pup_b,4,0
KAPITAAL_pup_b,5,0
KAPITAAL_pup_b,6,0
KAPITAAL_pup_b,7,0
KAPITAAL_pup_b,8,0
KAPITAAL_pup_b,9,0
KAPITAAL_pup_b,10,0
KAPITAAL_pup_b,11,0
KOERSPLAN_lapse_a,1,0
KOERSPLAN_lapse_a,2,0
KOERSPLAN_lapse_a,3,0
KOERSPLAN_lapse_a,4,0
KOERSPLAN_lapse_a,5,0
KOERSPLAN_lapse_a,6,0
KOERSPLAN_lapse_a,7,0
KOERSPLAN_lapse_a,8,0
KOERSPLAN_lapse_a,9,0
KOERSPLAN_lapse_a,10,0
KOERSPLAN_lapse_a,11,0
KOERSPLAN_lapse_b,1,0
KOERSPLAN_lapse_b,2,0
KOERSPLAN_lapse_b,3,0
KOERSPLAN_lapse_b,4,0
KOERSPLAN_lapse_b,5,0
KOERSPLAN_lapse_b,6,0
KOERSPLAN_lapse_b,7,0
KOERSPLAN_lapse_b,8,0
KOERSPLAN_lapse_b,9,0
KOERSPLAN_lapse_b,10,0
KOERSPLAN_lapse_b,11,0
KOERSPLAN_pup_a,1,0
KOERSPLAN_pup_a,2,0
KOERSPLAN_pup_a,3,0
KOERSPLAN_pup_a,4,0
KOERSPLAN_pup_a,5,0
KOERSPLAN_pup_a,6,0
KOERSPLAN_pup_a,7,0
KOERSPLAN_pup_a,8,0
KOERSPLAN_pup_a,9,0
KOERSPLAN_pup_a,10,0
KOERSPLAN_pup_a,11,0
KOERSPLAN_pup_b,1,0
KOERSPLAN_pup_b,2,0
KOERSPLAN_pup_b,3,0
KOERSPLAN_pup_b,4,0
KOERSPLAN_pup_b,5,0
KOERSPLAN_pup_b,6,0
KOERSPLAN_pup_b,7,0
KOERSPLAN_pup_b,8,0
KOERSPLAN_pup_b,9,0
KOERSPLAN_pup_b,10,0
KOERSPLAN_pup_b,11,0
LIJFRENTE_lapse_a,1,0
LIJFRENTE_lapse_a,2,0
LIJFRENTE_lapse_a,3,0
LIJFRENTE_lapse_a,4,0
LIJFRENTE_lapse_a,5,0
LIJFRENTE_lapse_a,6,0
LIJFRENTE_lapse_a,7,0
LIJFRENTE_lapse_a,8,0
LIJFRENTE_lapse_a,9,0
LIJFRENTE_lapse_a,10,0
LIJFRENTE_lapse_a,11,0
LIJFRENTE_lapse_b,1,0
LIJFRENTE_lapse_b,2,0
LIJFRENTE_lapse_b,3,0
LIJFRENTE_lapse_b,4,0
LIJFRENTE_lapse_b,5,0
LIJFRENTE_lapse_b,6,0
LIJFRENTE_lapse_b,7,0
LIJFRENTE_lapse_b,8,0
LIJFRENTE_lapse_b,9,0
LIJFRENTE_lapse_b,10,0
LIJFRENTE_lapse_b,11,0
LIJFRENTE_pup_a,1,0
LIJFRENTE_pup_a,2,0
LIJFRENTE_pup_a,3,0
LIJFRENTE_pup_a,4,0
LIJFRENTE_pup_a,5,0
LIJFRENTE_pup_a,6,0
LIJFRENTE_pup_a,7,0
LIJFRENTE_pup_a,8,0
LIJFRENTE_pup_a,9,0
LIJFRENTE_pup_a,10,0
LIJFRENTE_pup_a,11,0
LIJFRENTE_pup_b,1,0
LIJFRENTE_pup_b,2,0
LIJFRENTE_pup_b,3,0
LIJFRENTE_pup_b,4,0
LIJFRENTE_pup_b,5,0
LIJFRENTE_pup_b,6,0
LIJFRENTE_pup_b,7,0
LIJFRENTE_pup_b,8,0
LIJFRENTE_pup_b,9,0
LIJFRENTE_pup_b,10,0
LIJFRENTE_pup_b,11,0
LLH_cpr_a,1,0
LLH_cpr_a,2,0
LLH_cpr_a,3,0
LLH_cpr_a,4,0
LLH_cpr_a,5,0
LLH_cpr_a,6,0
LLH_cpr_a,7,0
LLH_cpr_a,8,0
LLH_cpr_a,9,0
LLH_cpr_a,10,0
LLH_cpr_a,11,0
LLH_cpr_b,1,0
LLH_cpr_b,2,0
LLH_cpr_b,3,0
LLH_cpr_b,4,0
LLH_cpr_b,5,0
LLH_cpr_b,6,0
LLH_cpr_b,7,0
LLH_cpr_b,8,0
LLH_cpr_b,9,0
LLH_cpr_b,10,0
LLH_cpr_b,11,0
LLH_lapse_a,1,0
LLH_lapse_a,2,0
LLH_lapse_a,3,0
LLH_lapse_a,4,0
LLH_lapse_a,5,0
LLH_lapse_a,6,0
LLH_lapse_a,7,0
LLH_lapse_a,8,0
LLH_lapse_a,9,0
LLH_lapse_a,10,0
LLH_lapse_a,11,0
LLH_lapse_b,1,0
LLH_lapse_b,2,0
LLH_lapse_b,3,0
LLH_lapse_b,4,0
LLH_lapse_b,5,0
LLH_lapse_b,6,0
LLH_lapse_b,7,0
LLH_lapse_b,8,0
LLH_lapse_b,9,0
LLH_lapse_b,10,0
LLH_lapse_b,11,0
LLH_pup_a,1,0
LLH_pup_a,2,0
LLH_pup_a,3,0
LLH_pup_a,4,0
LLH_pup_a,5,0
LLH_pup_a,6,0
LLH_pup_a,7,0
LLH_pup_a,8,0
LLH_pup_a,9,0
LLH_pup_a,10,0
LLH_pup_a,11,0
LLH_pup_b,1,0
LLH_pup_b,2,0
LLH_pup_b,3,0
LLH_pup_b,4,0
LLH_pup_b,5,0
LLH_pup_b,6,0
LLH_pup_b,7,0
LLH_pup_b,8,0
LLH_pup_b,9,0
LLH_pup_b,10,0
LLH_pup_b,11,0
LLI_lapse_a,1,0
LLI_lapse_a,2,0
LLI_lapse_a,3,0
LLI_lapse_a,4,0
LLI_lapse_a,5,0
LLI_lapse_a,6,0
LLI_lapse_a,7,0
LLI_lapse_a,8,0
LLI_lapse_a,9,0
LLI_lapse_a,10,0
LLI_lapse_a,11,0
LLI_lapse_b,1,0
LLI_lapse_b,2,0
LLI_lapse_b,3,0
LLI_lapse_b,4,0
LLI_lapse_b,5,0
LLI_lapse_b,6,0
LLI_lapse_b,7,0
LLI_lapse_b,8,0
LLI_lapse_b,9,0
LLI_lapse_b,10,0
LLI_lapse_b,11,0
LLI_pup_a,1,0
LLI_pup_a,2,0
LLI_pup_a,3,0
LLI_pup_a,4,0
LLI_pup_a,5,0
LLI_pup_a,6,0
LLI_pup_a,7,0
LLI_pup_a,8,0
LLI_pup_a,9,0
LLI_pup_a,10,0
LLI_pup_a,11,0
LLI_pup_b,1,0
LLI_pup_b,2,0
LLI_pup_b,3,0
LLI_pup_b,4,0
LLI_pup_b,5,0
LLI_pup_b,6,0
LLI_pup_b,7,0
LLI_pup_b,8,0
LLI_pup_b,9,0
LLI_pup_b,10,0
LLI_pup_b,11,0
LLJ_lapse_a,1,0
LLJ_lapse_a,2,0
LLJ_lapse_a,3,0
LLJ_lapse_a,4,0
LLJ_lapse_a,5,0
LLJ_lapse_a,6,0
LLJ_lapse_a,7,0
LLJ_lapse_a,8,0
LLJ_lapse_a,9,0
LLJ_lapse_a,10,0
LLJ_lapse_a,11,0
LLJ_lapse_b,1,0
LLJ_lapse_b,2,0
LLJ_lapse_b,3,0
LLJ_lapse_b,4,0
LLJ_lapse_b,5,0
LLJ_lapse_b,6,0
LLJ_lapse_b,7,0
LLJ_lapse_b,8,0
LLJ_lapse_b,9,0
LLJ_lapse_b,10,0
LLJ_lapse_b,11,0
LLJ_pup_a,1,0
LLJ_pup_a,2,0
LLJ_pup_a,3,0
LLJ_pup_a,4,0
LLJ_pup_a,5,0
LLJ_pup_a,6,0
LLJ_pup_a,7,0
LLJ_pup_a,8,0
LLJ_pup_a,9,0
LLJ_pup_a,10,0
LLJ_pup_a,11,0
LLJ_pup_b,1,0
LLJ_pup_b,2,0
LLJ_pup_b,3,0
LLJ_pup_b,4,0
LLJ_pup_b,5,0
LLJ_pup_b,6,0
LLJ_pup_b,7,0
LLJ_pup_b,8,0
LLJ_pup_b,9,0
LLJ_pup_b,10,0
LLJ_pup_b,11,0
LLK_lapse_a,1,0
LLK_lapse_a,2,0
LLK_lapse_a,3,0
LLK_lapse_a,4,0
LLK_lapse_a,5,0
LLK_lapse_a,6,0
LLK_lapse_a,7,0
LLK_lapse_a,8,0
LLK_lapse_a,9,0
LLK_lapse_a,10,0
LLK_lapse_a,11,0
LLK_lapse_b,1,0
LLK_lapse_b,2,0
LLK_lapse_b,3,0
LLK_lapse_b,4,0
LLK_lapse_b,5,0
LLK_lapse_b,6,0
LLK_lapse_b,7,0
LLK_lapse_b,8,0
LLK_lapse_b,9,0
LLK_lapse_b,10,0
LLK_lapse_b,11,0
LLK_pup_a,1,0
LLK_pup_a,2,0
LLK_pup_a,3,0
LLK_pup_a,4,0
LLK_pup_a,5,0
LLK_pup_a,6,0
LLK_pup_a,7,0
LLK_pup_a,8,0
LLK_pup_a,9,0
LLK_pup_a,10,0
LLK_pup_a,11,0
LLK_pup_b,1,0
LLK_pup_b,2,0
LLK_pup_b,3,0
LLK_pup_b,4,0
LLK_pup_b,5,0
LLK_pup_b,6,0
LLK_pup_b,7,0
LLK_pup_b,8,0
LLK_pup_b,9,0
LLK_pup_b,10,0
LLK_pup_b,11,0
LLP_lapse_a,1,0
LLP_lapse_a,2,0
LLP_lapse_a,3,0
LLP_lapse_a,4,0
LLP_lapse_a,5,0
LLP_lapse_a,6,0
LLP_lapse_a,7,0
LLP_lapse_a,8,0
LLP_lapse_a,9,0
LLP_lapse_a,10,0
LLP_lapse_a,11,0
LLP_lapse_b,1,0
LLP_lapse_b,2,0
LLP_lapse_b,3,0
LLP_lapse_b,4,0
LLP_lapse_b,5,0
LLP_lapse_b,6,0
LLP_lapse_b,7,0
LLP_lapse_b,8,0
LLP_lapse_b,9,0
LLP_lapse_b,10,0
LLP_lapse_b,11,0
LLP_pup_a,1,0
LLP_pup_a,2,0
LLP_pup_a,3,0
LLP_pup_a,4,0
LLP_pup_a,5,0
LLP_pup_a,6,0
LLP_pup_a,7,0
LLP_pup_a,8,0
LLP_pup_a,9,0
LLP_pup_a,10,0
LLP_pup_a,11,0
LLP_pup_b,1,0
LLP_pup_b,2,0
LLP_pup_b,3,0
LLP_pup_b,4,0
LLP_pup_b,5,0
LLP_pup_b,6,0
LLP_pup_b,7,0
LLP_pup_b,8,0
LLP_pup_b,9,0
LLP_pup_b,10,0
LLP_pup_b,11,0
LLV_lapse_a,1,0
LLV_lapse_a,2,0
LLV_lapse_a,3,0
LLV_lapse_a,4,0
LLV_lapse_a,5,0
LLV_lapse_a,6,0
LLV_lapse_a,7,0
LLV_lapse_a,8,0
LLV_lapse_a,9,0
LLV_lapse_a,10,0
LLV_lapse_a,11,0
LLV_lapse_b,1,0
LLV_lapse_b,2,0
LLV_lapse_b,3,0
LLV_lapse_b,4,0
LLV_lapse_b,5,0
LLV_lapse_b,6,0
LLV_lapse_b,7,0
LLV_lapse_b,8,0
LLV_lapse_b,9,0
LLV_lapse_b,10,0
LLV_lapse_b,11,0
LLV_pup_a,1,0
LLV_pup_a,2,0
LLV_pup_a,3,0
LLV_pup_a,4,0
LLV_pup_a,5,0
LLV_pup_a,6,0
LLV_pup_a,7,0
LLV_pup_a,8,0
LLV_pup_a,9,0
LLV_pup_a,10,0
LLV_pup_a,11,0
LLV_pup_b,1,0
LLV_pup_b,2,0
LLV_pup_b,3,0
LLV_pup_b,4,0
LLV_pup_b,5,0
LLV_pup_b,6,0
LLV_pup_b,7,0
LLV_pup_b,8,0
LLV_pup_b,9,0
LLV_pup_b,10,0
LLV_pup_b,11,0
LLW_lapse_a,1,0
LLW_lapse_a,2,0
LLW_lapse_a,3,0
LLW_lapse_a,4,0
LLW_lapse_a,5,0
LLW_lapse_a,6,0
LLW_lapse_a,7,0
LLW_lapse_a,8,0
LLW_lapse_a,9,0
LLW_lapse_a,10,0
LLW_lapse_a,11,0
LLW_lapse_b,1,0
LLW_lapse_b,2,0
LLW_lapse_b,3,0
LLW_lapse_b,4,0
LLW_lapse_b,5,0
LLW_lapse_b,6,0
LLW_lapse_b,7,0
LLW_lapse_b,8,0
LLW_lapse_b,9,0
LLW_lapse_b,10,0
LLW_lapse_b,11,0
LLW_pup_a,1,0
LLW_pup_a,2,0
LLW_pup_a,3,0
LLW_pup_a,4,0
LLW_pup_a,5,0
LLW_pup_a,6,0
LLW_pup_a,7,0
LLW_pup_a,8,0
LLW_pup_a,9,0
LLW_pup_a,10,0
LLW_pup_a,11,0
LLW_pup_b,1,0
LLW_pup_b,2,0
LLW_pup_b,3,0
LLW_pup_b,4,0
LLW_pup_b,5,0
LLW_pup_b,6,0
LLW_pup_b,7,0
LLW_pup_b,8,0
LLW_pup_b,9,0
LLW_pup_b,10,0
LLW_pup_b,11,0
MM_CP_lapse_a,1,0
MM_CP_lapse_a,2,0
MM_CP_lapse_a,3,0
MM_CP_lapse_a,4,0
MM_CP_lapse_a,5,0
MM_CP_lapse_a,6,0
MM_CP_lapse_a,7,0
MM_CP_lapse_a,8,0
MM_CP_lapse_a,9,0
MM_CP_lapse_a,10,0
MM_CP_lapse_a,11,0
MM_CP_lapse_b,1,0
MM_CP_lapse_b,2,0
MM_CP_lapse_b,3,0
MM_CP_lapse_b,4,0
MM_CP_lapse_b,5,0
MM_CP_lapse_b,6,0
MM_CP_lapse_b,7,0
MM_CP_lapse_b,8,0
MM_CP_lapse_b,9,0
MM_CP_lapse_b,10,0
MM_CP_lapse_b,11,0
MM_CP_pup_a,1,0
MM_CP_pup_a,2,0
MM_CP_pup_a,3,0
MM_CP_pup_a,4,0
MM_CP_pup_a,5,0
MM_CP_pup_a,6,0
MM_CP_pup_a,7,0
MM_CP_pup_a,8,0
MM_CP_pup_a,9,0
MM_CP_pup_a,10,0
MM_CP_pup_a,11,0
MM_CP_pup_b,1,0
MM_CP_pup_b,2,0
MM_CP_pup_b,3,0
MM_CP_pup_b,4,0
MM_CP_pup_b,5,0
MM_CP_pup_b,6,0
MM_CP_pup_b,7,0
MM_CP_pup_b,8,0
MM_CP_pup_b,9,0
MM_CP_pup_b,10,0
MM_CP_pup_b,11,0
MM_EP_lapse_a,1,0
MM_EP_lapse_a,2,0
MM_EP_lapse_a,3,0
MM_EP_lapse_a,4,0
MM_EP_lapse_a,5,0
MM_EP_lapse_a,6,0
MM_EP_lapse_a,7,0
MM_EP_lapse_a,8,0
MM_EP_lapse_a,9,0
MM_EP_lapse_a,10,0
MM_EP_lapse_a,11,0
MM_EP_lapse_b,1,0
MM_EP_lapse_b,2,0
MM_EP_lapse_b,3,0
MM_EP_lapse_b,4,0
MM_EP_lapse_b,5,0
MM_EP_lapse_b,6,0
MM_EP_lapse_b,7,0
MM_EP_lapse_b,8,0
MM_EP_lapse_b,9,0
MM_EP_lapse_b,10,0
MM_EP_lapse_b,11,0
MM_EP_pup_a,1,0
MM_EP_pup_a,2,0
MM_EP_pup_a,3,0
MM_EP_pup_a,4,0
MM_EP_pup_a,5,0
MM_EP_pup_a,6,0
MM_EP_pup_a,7,0
MM_EP_pup_a,8,0
MM_EP_pup_a,9,0
MM_EP_pup_a,10,0
MM_EP_pup_a,11,0
MM_EP_pup_b,1,0
MM_EP_pup_b,2,0
MM_EP_pup_b,3,0
MM_EP_pup_b,4,0
MM_EP_pup_b,5,0
MM_EP_pup_b,6,0
MM_EP_pup_b,7,0
MM_EP_pup_b,8,0
MM_EP_pup_b,9,0
MM_EP_pup_b,10,0
MM_EP_pup_b,11,0
MM_KP_lapse_a,1,0
MM_KP_lapse_a,2,0
MM_KP_lapse_a,3,0
MM_KP_lapse_a,4,0
MM_KP_lapse_a,5,0
MM_KP_lapse_a,6,0
MM_KP_lapse_a,7,0
MM_KP_lapse_a,8,0
MM_KP_lapse_a,9,0
MM_KP_lapse_a,10,0
MM_KP_lapse_a,11,0
MM_KP_lapse_b,1,0
MM_KP_lapse_b,2,0
MM_KP_lapse_b,3,0
MM_KP_lapse_b,4,0
MM_KP_lapse_b,5,0
MM_KP_lapse_b,6,0
MM_KP_lapse_b,7,0
MM_KP_lapse_b,8,0
MM_KP_lapse_b,9,0
MM_KP_lapse_b,10,0
MM_KP_lapse_b,11,0
MM_KP_pup_a,1,0
MM_KP_pup_a,2,0
MM_KP_pup_a,3,0
MM_KP_pup_a,4,0
MM_KP_pup_a,5,0
MM_KP_pup_a,6,0
MM_KP_pup_a,7,0
MM_KP_pup_a,8,0
MM_KP_pup_a,9,0
MM_KP_pup_a,10,0
MM_KP_pup_a,11,0
MM_KP_pup_b,1,0
MM_KP_pup_b,2,0
MM_KP_pup_b,3,0
MM_KP_pup_b,4,0
MM_KP_pup_b,5,0
MM_KP_pup_b,6,0
MM_KP_pup_b,7,0
MM_KP_pup_b,8,0
MM_KP_pup_b,9,0
MM_KP_pup_b,10,0
MM_KP_pup_b,11,0
NETTO_LIJFRENTE_lapse_a,1,0
NETTO_LIJFRENTE_lapse_a,2,0
NETTO_LIJFRENTE_lapse_a,3,0
NETTO_LIJFRENTE_lapse_a,4,0
NETTO_LIJFRENTE_lapse_a,5,0
NETTO_LIJFRENTE_lapse_a,6,0
NETTO_LIJFRENTE_lapse_a,7,0
NETTO_LIJFRENTE_lapse_a,8,0
NETTO_LIJFRENTE_lapse_a,9,0
NETTO_LIJFRENTE_lapse_a,10,0
NETTO_LIJFRENTE_lapse_a,11,0
NETTO_LIJFRENTE_lapse_b,1,0
NETTO_LIJFRENTE_lapse_b,2,0
NETTO_LIJFRENTE_lapse_b,3,0
NETTO_LIJFRENTE_lapse_b,4,0
NETTO_LIJFRENTE_lapse_b,5,0
NETTO_LIJFRENTE_lapse_b,6,0
NETTO_LIJFRENTE_lapse_b,7,0
NETTO_LIJFRENTE_lapse_b,8,0
NETTO_LIJFRENTE_lapse_b,9,0
NETTO_LIJFRENTE_lapse_b,10,0
NETTO_LIJFRENTE_lapse_b,11,0
NETTO_LIJFRENTE_pup_a,1,0
NETTO_LIJFRENTE_pup_a,2,0
NETTO_LIJFRENTE_pup_a,3,0
NETTO_LIJFRENTE_pup_a,4,0
NETTO_LIJFRENTE_pup_a,5,0
NETTO_LIJFRENTE_pup_a,6,0
NETTO_LIJFRENTE_pup_a,7,0
NETTO_LIJFRENTE_pup_a,8,0
NETTO_LIJFRENTE_pup_a,9,0
NETTO_LIJFRENTE_pup_a,10,0
NETTO_LIJFRENTE_pup_a,11,0
NETTO_LIJFRENTE_pup_b,1,0
NETTO_LIJFRENTE_pup_b,2,0
NETTO_LIJFRENTE_pup_b,3,0
NETTO_LIJFRENTE_pup_b,4,0
NETTO_LIJFRENTE_pup_b,5,0
NETTO_LIJFRENTE_pup_b,6,0
NETTO_LIJFRENTE_pup_b,7,0
NETTO_LIJFRENTE_pup_b,8,0
NETTO_LIJFRENTE_pup_b,9,0
NETTO_LIJFRENTE_pup_b,10,0
NETTO_LIJFRENTE_pup_b,11,0
OR_1_PP_ASB_lapse_a,1,0
OR_1_PP_ASB_lapse_a,2,0
OR_1_PP_ASB_lapse_a,3,0
OR_1_PP_ASB_lapse_a,4,0
OR_1_PP_ASB_lapse_a,5,0
OR_1_PP_ASB_lapse_a,6,0
OR_1_PP_ASB_lapse_a,7,0
OR_1_PP_ASB_lapse_a,8,0
OR_1_PP_ASB_lapse_a,9,0
OR_1_PP_ASB_lapse_a,10,0
OR_1_PP_ASB_lapse_a,11,0
OR_1_PP_ASB_lapse_b,1,0
OR_1_PP_ASB_lapse_b,2,0
OR_1_PP_ASB_lapse_b,3,0
OR_1_PP_ASB_lapse_b,4,0
OR_1_PP_ASB_lapse_b,5,0
OR_1_PP_ASB_lapse_b,6,0
OR_1_PP_ASB_lapse_b,7,0
OR_1_PP_ASB_lapse_b,8,0
OR_1_PP_ASB_lapse_b,9,0
OR_1_PP_ASB_lapse_b,10,0
OR_1_PP_ASB_lapse_b,11,0
OR_1_PP_ASB_pup_a,1,0
OR_1_PP_ASB_pup_a,2,0
OR_1_PP_ASB_pup_a,3,0
OR_1_PP_ASB_pup_a,4,0
OR_1_PP_ASB_pup_a,5,0
OR_1_PP_ASB_pup_a,6,0
OR_1_PP_ASB_pup_a,7,0
OR_1_PP_ASB_pup_a,8,0
OR_1_PP_ASB_pup_a,9,0
OR_1_PP_ASB_pup_a,10,0
OR_1_PP_ASB_pup_a,11,0
OR_1_PP_ASB_pup_b,1,0
OR_1_PP_ASB_pup_b,2,0
OR_1_PP_ASB_pup_b,3,0
OR_1_PP_ASB_pup_b,4,0
OR_1_PP_ASB_pup_b,5,0
OR_1_PP_ASB_pup_b,6,0
OR_1_PP_ASB_pup_b,7,0
OR_1_PP_ASB_pup_b,8,0
OR_1_PP_ASB_pup_b,9,0
OR_1_PP_ASB_pup_b,10,0
OR_1_PP_ASB_pup_b,11,0
OR_1_PP_MVI_lapse_a,1,0
OR_1_PP_MVI_lapse_a,2,0
OR_1_PP_MVI_lapse_a,3,0
OR_1_PP_MVI_lapse_a,4,0
OR_1_PP_MVI_lapse_a,5,0
OR_1_PP_MVI_lapse_a,6,0
OR_1_PP_MVI_lapse_a,7,0
OR_1_PP_MVI_lapse_a,8,0
OR_1_PP_MVI_lapse_a,9,0
OR_1_PP_MVI_lapse_a,10,0
OR_1_PP_MVI_lapse_a,11,0
OR_1_PP_MVI_lapse_b,1,0
OR_1_PP_MVI_lapse_b,2,0
OR_1_PP_MVI_lapse_b,3,0
OR_1_PP_MVI_lapse_b,4,0
OR_1_PP_MVI_lapse_b,5,0
OR_1_PP_MVI_lapse_b,6,0
OR_1_PP_MVI_lapse_b,7,0
OR_1_PP_MVI_lapse_b,8,0
OR_1_PP_MVI_lapse_b,9,0
OR_1_PP_MVI_lapse_b,10,0
OR_1_PP_MVI_lapse_b,11,0
OR_1_PP_MVI_pup_a,1,0
OR_1_PP_MVI_pup_a,2,0
OR_1_PP_MVI_pup_a,3,0
OR_1_PP_MVI_pup_a,4,0
OR_1_PP_MVI_pup_a,5,0
OR_1_PP_MVI_pup_a,6,0
OR_1_PP_MVI_pup_a,7,0
OR_1_PP_MVI_pup_a,8,0
OR_1_PP_MVI_pup_a,9,0
OR_1_PP_MVI_pup_a,10,0
OR_1_PP_MVI_pup_a,11,0
OR_1_PP_MVI_pup_b,1,0
OR_1_PP_MVI_pup_b,2,0
OR_1_PP_MVI_pup_b,3,0
OR_1_PP_MVI_pup_b,4,0
OR_1_PP_MVI_pup_b,5,0
OR_1_PP_MVI_pup_b,6,0
OR_1_PP_MVI_pup_b,7,0
OR_1_PP_MVI_pup_b,8,0
OR_1_PP_MVI_pup_b,9,0
OR_1_PP_MVI_pup_b,10,0
OR_1_PP_MVI_pup_b,11,0
OR_1_PUP_ASB_lapse_a,1,0
OR_1_PUP_ASB_lapse_a,2,0
OR_1_PUP_ASB_lapse_a,3,0
OR_1_PUP_ASB_lapse_a,4,0
OR_1_PUP_ASB_lapse_a,5,0
OR_1_PUP_ASB_lapse_a,6,0
OR_1_PUP_ASB_lapse_a,7,0
OR_1_PUP_ASB_lapse_a,8,0
OR_1_PUP_ASB_lapse_a,9,0
OR_1_PUP_ASB_lapse_a,10,0
OR_1_PUP_ASB_lapse_a,11,0
OR_1_PUP_ASB_lapse_b,1,0
OR_1_PUP_ASB_lapse_b,2,0
OR_1_PUP_ASB_lapse_b,3,0
OR_1_PUP_ASB_lapse_b,4,0
OR_1_PUP_ASB_lapse_b,5,0
OR_1_PUP_ASB_lapse_b,6,0
OR_1_PUP_ASB_lapse_b,7,0
OR_1_PUP_ASB_lapse_b,8,0
OR_1_PUP_ASB_lapse_b,9,0
OR_1_PUP_ASB_lapse_b,10,0
OR_1_PUP_ASB_lapse_b,11,0
OR_1_PUP_ASB_pup_a,1,0
OR_1_PUP_ASB_pup_a,2,0
OR_1_PUP_ASB_pup_a,3,0
OR_1_PUP_ASB_pup_a,4,0
OR_1_PUP_ASB_pup_a,5,0
OR_1_PUP_ASB_pup_a,6,0
OR_1_PUP_ASB_pup_a,7,0
OR_1_PUP_ASB_pup_a,8,0
OR_1_PUP_ASB_pup_a,9,0
OR_1_PUP_ASB_pup_a,10,0
OR_1_PUP_ASB_pup_a,11,0
OR_1_PUP_ASB_pup_b,1,0
OR_1_PUP_ASB_pup_b,2,0
OR_1_PUP_ASB_pup_b,3,0
OR_1_PUP_ASB_pup_b,4,0
OR_1_PUP_ASB_pup_b,5,0
OR_1_PUP_ASB_pup_b,6,0
OR_1_PUP_ASB_pup_b,7,0
OR_1_PUP_ASB_pup_b,8,0
OR_1_PUP_ASB_pup_b,9,0
OR_1_PUP_ASB_pup_b,10,0
OR_1_PUP_ASB_pup_b,11,0
OR_1_PUP_MVI_lapse_a,1,0
OR_1_PUP_MVI_lapse_a,2,0
OR_1_PUP_MVI_lapse_a,3,0
OR_1_PUP_MVI_lapse_a,4,0
OR_1_PUP_MVI_lapse_a,5,0
OR_1_PUP_MVI_lapse_a,6,0
OR_1_PUP_MVI_lapse_a,7,0
OR_1_PUP_MVI_lapse_a,8,0
OR_1_PUP_MVI_lapse_a,9,0
OR_1_PUP_MVI_lapse_a,10,0
OR_1_PUP_MVI_lapse_a,11,0
OR_1_PUP_MVI_lapse_b,1,0
OR_1_PUP_MVI_lapse_b,2,0
OR_1_PUP_MVI_lapse_b,3,0
OR_1_PUP_MVI_lapse_b,4,0
OR_1_PUP_MVI_lapse_b,5,0
OR_1_PUP_MVI_lapse_b,6,0
OR_1_PUP_MVI_lapse_b,7,0
OR_1_PUP_MVI_lapse_b,8,0
