prodboomcd,remaining_years,value
GARANTIEPLAN,20,1.0
GARANTIEPLAN,21,1.0
GARANTIEPLAN,22,1.0
GARANTIEPLAN,23,1.0
GARANTIEPLAN,24,1.0
GARANTIEPLAN,25,1.0
GARANTIEPLAN,26,1.0
GARANTIEPLAN,27,1.0
GARANTIEPLAN,28,1.0
GARANTIEPLAN,29,1.0
GARANTIEPLAN,30,1.0
GARANTIEPLAN,31,1.0
GOUDENHANDDRUK,0,1.0
GOUDENHANDDRUK,1,1.0
GOUDENHANDDRUK,2,1.0
GOUDENHANDDRUK,3,1.0
GOUDENHANDDRUK,4,1.0
GOUDENHANDDRUK,5,1.0
GOUDENHANDDRUK,6,1.0
GOUDENHANDDRUK,7,1.0
GOUDENHANDDRUK,8,1.0
GOUDENHANDDRUK,9,1.0
GOUDENHANDDRUK,10,1.0
GOUDENHANDDRUK,11,1.0
GOUDENHANDDRUK,12,1.0
GOUDENHANDDRUK,13,1.0
GOUDENHANDDRUK,14,1.0
GOUDENHANDDRUK,15,1.0
GOUDENHANDDRUK,16,1.0
GOUDENHANDDRUK,17,1.0
GOUDENHANDDRUK,18,1.0
GOUDENHANDDRUK,19,1.0
GOUDENHANDDRUK,20,1.0
GOUDENHANDDRUK,21,1.0
GOUDENHANDDRUK,22,1.0
GOUDENHANDDRUK,23,1.0
GOUDENHANDDRUK,24,1.0
GOUDENHANDDRUK,25,1.0
GOUDENHANDDRUK,26,1.0
GOUDENHANDDRUK,27,1.0
GOUDENHANDDRUK,28,1.0
GOUDENHANDDRUK,29,1.0
GOUDENHANDDRUK,30,1.0
GOUDENHANDDRUK,31,1.0
HYPOTHEEK,0,1.0
HYPOTHEEK,1,1.0
HYPOTHEEK,2,1.0
HYPOTHEEK,3,1.0
HYPOTHEEK,4,1.0
HYPOTHEEK,5,1.0
HYPOTHEEK,6,1.0
HYPOTHEEK,7,1.0
HYPOTHEEK,8,1.0
HYPOTHEEK,9,1.0
HYPOTHEEK,10,1.0
HYPOTHEEK,11,1.0
HYPOTHEEK,12,1.0
HYPOTHEEK,13,1.0
HYPOTHEEK,14,1.0
HYPOTHEEK,15,1.0
HYPOTHEEK,16,1.0
HYPOTHEEK,17,1.0
HYPOTHEEK,18,1.0
HYPOTHEEK,19,1.0
HYPOTHEEK,20,1.0
HYPOTHEEK,21,1.0
HYPOTHEEK,22,1.0
HYPOTHEEK,23,1.0
HYPOTHEEK,24,1.0
HYPOTHEEK,25,1.0
HYPOTHEEK,26,1.0
HYPOTHEEK,27,1.0
HYPOTHEEK,28,1.0
HYPOTHEEK,29,1.0
HYPOTHEEK,30,1.0
HYPOTHEEK,31,1.0
KAPITAAL,0,1.0
KAPITAAL,1,1.0
KAPITAAL,2,1.0
KAPITAAL,3,1.0
KAPITAAL,4,1.0
KAPITAAL,5,1.0
KAPITAAL,6,1.0
KAPITAAL,7,1.0
KAPITAAL,8,1.0
KAPITAAL,9,1.0
KAPITAAL,10,1.0
KAPITAAL,11,1.0
KAPITAAL,12,1.0
KAPITAAL,13,1.0
KAPITAAL,14,1.0
KAPITAAL,15,1.0
KAPITAAL,16,1.0
KAPITAAL,17,1.0
KAPITAAL,18,1.0
KAPITAAL,19,1.0
KAPITAAL,20,1.0
KAPITAAL,21,1.0
KAPITAAL,22,1.0
KAPITAAL,23,1.0
KAPITAAL,24,1.0
KAPITAAL,25,1.0
KAPITAAL,26,1.0
KAPITAAL,27,1.0
KAPITAAL,28,1.0
KAPITAAL,29,1.0
KAPITAAL,30,1.0
KAPITAAL,31,1.0
KAPITAALPLAN,0,1.0
KAPITAALPLAN,1,1.0
KAPITAALPLAN,2,1.0
KAPITAALPLAN,3,1.0
KAPITAALPLAN,4,1.0
KAPITAALPLAN,5,1.0
KAPITAALPLAN,6,1.0
KAPITAALPLAN,7,1.0
KAPITAALPLAN,8,1.0
KAPITAALPLAN,9,1.0
KAPITAALPLAN,10,1.0
KAPITAALPLAN,11,1.0
KAPITAALPLAN,12,1.0
KAPITAALPLAN,13,1.0
KAPITAALPLAN,14,1.0
KAPITAALPLAN,15,1.0
KAPITAALPLAN,16,1.0
KAPITAALPLAN,17,1.0
KAPITAALPLAN,18,1.0
KAPITAALPLAN,19,1.0
KAPITAALPLAN,20,1.0
KAPITAALPLAN,21,1.0
KAPITAALPLAN,22,1.0
KAPITAALPLAN,23,1.0
KAPITAALPLAN,24,1.0
KAPITAALPLAN,25,1.0
KAPITAALPLAN,26,1.0
KAPITAALPLAN,27,1.0
KAPITAALPLAN,28,1.0
KAPITAALPLAN,29,1.0
KAPITAALPLAN,30,1.0
KAPITAALPLAN,31,1.0
KOERSPLAN,0,1.0
KOERSPLAN,1,1.0
KOERSPLAN,2,1.0
KOERSPLAN,3,1.0
KOERSPLAN,4,1.0
KOERSPLAN,5,1.0
KOERSPLAN,6,1.0
KOERSPLAN,7,1.0
KOERSPLAN,8,1.0
KOERSPLAN,9,1.0
KOERSPLAN,10,1.0
KOERSPLAN,11,1.0
KOERSPLAN,12,1.0
KOERSPLAN,13,1.0
KOERSPLAN,14,1.0
KOERSPLAN,15,1.0
KOERSPLAN,16,1.0
KOERSPLAN,17,1.0
KOERSPLAN,18,1.0
KOERSPLAN,19,1.0
KOERSPLAN,20,1.0
KOERSPLAN,21,1.0
KOERSPLAN,22,1.0
KOERSPLAN,23,1.0
KOERSPLAN,24,1.0
KOERSPLAN,25,1.0
KOERSPLAN,26,1.0
KOERSPLAN,27,1.0
KOERSPLAN,28,1.0
KOERSPLAN,29,1.0
KOERSPLAN,30,1.0
KOERSPLAN,31,1.0
KOOPSOM,0,1.0
KOOPSOM,1,1.0
KOOPSOM,2,1.0
KOOPSOM,3,1.0
KOOPSOM,4,1.0
KOOPSOM,5,1.0
KOOPSOM,6,1.0
KOOPSOM,7,1.0
KOOPSOM,8,1.0
KOOPSOM,9,1.0
KOOPSOM,10,1.0
KOOPSOM,11,1.0
KOOPSOM,12,1.0
KOOPSOM,13,1.0
KOOPSOM,14,1.0
KOOPSOM,15,1.0
KOOPSOM,16,1.0
KOOPSOM,17,1.0
KOOPSOM,18,1.0
KOOPSOM,19,1.0
KOOPSOM,20,1.0
KOOPSOM,21,1.0
KOOPSOM,22,1.0
KOOPSOM,23,1.0
KOOPSOM,24,1.0
KOOPSOM,25,1.0
KOOPSOM,26,1.0
KOOPSOM,27,1.0
KOOPSOM,28,1.0
KOOPSOM,29,1.0
KOOPSOM,30,1.0
KOOPSOM,31,1.0
LIJFRENTE,0,1.0
LIJFRENTE,1,1.0
LIJFRENTE,2,1.0
LIJFRENTE,3,1.0
LIJFRENTE,4,1.0
LIJFRENTE,5,1.0
LIJFRENTE,6,1.0
LIJFRENTE,7,1.0
LIJFRENTE,8,1.0
LIJFRENTE,9,1.0
LIJFRENTE,10,1.0
LIJFRENTE,11,1.0
LIJFRENTE,12,1.0
LIJFRENTE,13,1.0
LIJFRENTE,14,1.0
LIJFRENTE,15,1.0
LIJFRENTE,16,1.0
LIJFRENTE,17,1.0
LIJFRENTE,18,1.0
LIJFRENTE,19,1.0
LIJFRENTE,20,1.0
LIJFRENTE,21,1.0
LIJFRENTE,22,1.0
LIJFRENTE,23,1.0
LIJFRENTE,24,1.0
LIJFRENTE,25,1.0
LIJFRENTE,26,1.0
LIJFRENTE,27,1.0
LIJFRENTE,28,1.0
LIJFRENTE,29,1.0
LIJFRENTE,30,1.0
LIJFRENTE,31,1.0
LLH,0,1.0
LLH,1,1.0
LLH,2,1.0
LLH,3,1.0
LLH,4,1.0
LLH,5,1.0
LLH,6,1.0
LLH,7,1.0
LLH,8,1.0
LLH,9,1.0
LLH,10,1.0
LLH,11,1.0
LLH,12,1.0
LLH,13,1.0
LLH,14,1.0
LLH,15,1.0
LLH,16,1.0
LLH,17,1.0
LLH,18,1.0
LLH,19,1.0
LLH,20,1.0
LLH,21,1.0
LLH,22,1.0
LLH,23,1.0
LLH,24,1.0
LLH,25,1.0
LLH,26,1.0
LLH,27,1.0
LLH,28,1.0
LLH,29,1.0
LLH,30,1.0
LLH,31,1.0
LLI,0,1.0
LLI,1,1.0
LLI,2,1.0
LLI,3,1.0
LLI,4,1.0
LLI,5,1.0
LLI,6,1.0
LLI,7,1.0
LLI,8,1.0
LLI,9,1.0
LLI,10,1.0
LLI,11,1.0
LLI,12,1.0
LLI,13,1.0
LLI,14,1.0
LLI,15,1.0
LLI,16,1.0
LLI,17,1.0
LLI,18,1.0
LLI,19,1.0
LLI,20,1.0
LLI,21,1.0
LLI,22,1.0
LLI,23,1.0
LLI,24,1.0
LLI,25,1.0
LLI,26,1.0
LLI,27,1.0
LLI,28,1.0
LLI,29,1.0
LLI,30,1.0
LLI,31,1.0
LLJ,0,1.0
LLJ,1,1.0
LLJ,2,1.0
LLJ,3,1.0
LLJ,4,1.0
LLJ,5,1.0
LLJ,6,1.0
LLJ,7,1.0
LLJ,8,1.0
LLJ,9,1.0
LLJ,10,1.0
LLJ,11,1.0
LLJ,12,1.0
LLJ,13,1.0
LLJ,14,1.0
LLJ,15,1.0
LLJ,16,1.0
LLJ,17,1.0
LLJ,18,1.0
LLJ,19,1.0
LLJ,20,1.0
LLJ,21,1.0
LLJ,22,1.0
LLJ,23,1.0
LLJ,24,1.0
LLJ,25,1.0
LLJ,26,1.0
LLJ,27,1.0
LLJ,28,1.0
LLJ,29,1.0
LLJ,30,1.0
LLJ,31,1.0
LLK,0,1.0
LLK,1,1.0
LLK,2,1.0
LLK,3,1.0
LLK,4,1.0
LLK,5,1.0
LLK,6,1.0
LLK,7,1.0
LLK,8,1.0
LLK,9,1.0
LLK,10,1.0
LLK,11,1.0
LLK,12,1.0
LLK,13,1.0
LLK,14,1.0
LLK,15,1.0
LLK,16,1.0
LLK,17,1.0
LLK,18,1.0
LLK,19,1.0
LLK,20,1.0
LLK,21,1.0
LLK,22,1.0
LLK,23,1.0
LLK,24,1.0
LLK,25,1.0
LLK,26,1.0
LLK,27,1.0
LLK,28,1.0
LLK,29,1.0
LLK,30,1.0
LLK,31,1.0
LLP,0,1.0
LLP,1,1.0
LLP,2,1.0
LLP,3,1.0
LLP,4,1.0
LLP,5,1.0
LLP,6,1.0
LLP,7,1.0
LLP,8,1.0
LLP,9,1.0
LLP,10,1.0
LLP,11,1.0
LLP,12,1.0
LLP,13,1.0
LLP,14,1.0
LLP,15,1.0
LLP,16,1.0
LLP,17,1.0
LLP,18,1.0
LLP,19,1.0
LLP,20,1.0
LLP,21,1.0
LLP,22,1.0
LLP,23,1.0
LLP,24,1.0
LLP,25,1.0
LLP,26,1.0
LLP,27,1.0
LLP,28,1.0
LLP,29,1.0
LLP,30,1.0
LLP,31,1.0
LLV,0,1.0
LLV,1,1.0
LLV,2,1.0
LLV,3,1.0
LLV,4,1.0
LLV,5,1.0
LLV,6,1.0
LLV,7,1.0
LLV,8,1.0
LLV,9,1.0
LLV,10,1.0
LLV,11,1.0
LLV,12,1.0
LLV,13,1.0
LLV,14,1.0
LLV,15,1.0
LLV,16,1.0
LLV,17,1.0
LLV,18,1.0
LLV,19,1.0
LLV,20,1.0
LLV,21,1.0
LLV,22,1.0
LLV,23,1.0
LLV,24,1.0
LLV,25,1.0
LLV,26,1.0
LLV,27,1.0
LLV,28,1.0
LLV,29,1.0
LLV,30,1.0
LLV,31,1.0
LLW,0,1.0
LLW,1,1.0
LLW,2,1.0
LLW,3,1.0
LLW,4,1.0
LLW,5,1.0
LLW,6,1.0
LLW,7,1.0
LLW,8,1.0
LLW,9,1.0
LLW,10,1.0
LLW,11,1.0
LLW,12,1.0
LLW,13,1.0
LLW,14,1.0
LLW,15,1.0
LLW,16,1.0
LLW,17,1.0
LLW,18,1.0
LLW,19,1.0
LLW,20,1.0
LLW,21,1.0
LLW,22,1.0
LLW,23,1.0
LLW,24,1.0
LLW,25,1.0
LLW,26,1.0
LLW,27,1.0
LLW,28,1.0
LLW,29,1.0
LLW,30,1.0
LLW,31,1.0
MM_CP,0,1.0
MM_CP,1,1.0
MM_CP,2,1.0
MM_CP,3,1.0
MM_CP,4,1.0
MM_CP,5,1.0
MM_CP,6,1.0
MM_CP,7,1.0
MM_CP,8,1.0
MM_CP,9,1.0
MM_CP,10,1.0
MM_CP,11,1.0
MM_CP,12,1.0
MM_CP,13,1.0
MM_CP,14,1.0
MM_CP,15,1.0
MM_CP,16,1.0
MM_CP,17,1.0
MM_CP,18,1.0
MM_CP,19,1.0
MM_CP,20,1.0
MM_CP,21,1.0
MM_CP,22,1.0
MM_CP,23,1.0
MM_CP,24,1.0
MM_CP,25,1.0
MM_CP,26,1.0
MM_CP,27,1.0
MM_CP,28,1.0
MM_CP,29,1.0
MM_CP,30,1.0
MM_CP,31,1.0
MM_EP,0,1.0
MM_EP,1,1.0
MM_EP,2,1.0
MM_EP,3,1.0
MM_EP,4,1.0
MM_EP,5,1.0
MM_EP,6,1.0
MM_EP,7,1.0
MM_EP,8,1.0
MM_EP,9,1.0
MM_EP,10,1.0
MM_EP,11,1.0
MM_EP,12,1.0
MM_EP,13,1.0
MM_EP,14,1.0
MM_EP,15,1.0
MM_EP,16,1.0
MM_EP,17,1.0
MM_EP,18,1.0
MM_EP,19,1.0
MM_EP,20,1.0
MM_EP,21,1.0
MM_EP,22,1.0
MM_EP,23,1.0
MM_EP,24,1.0
MM_EP,25,1.0
MM_EP,26,1.0
MM_EP,27,1.0
MM_EP,28,1.0
MM_EP,29,1.0
MM_EP,30,1.0
MM_EP,31,1.0
MM_KP,0,1.0
MM_KP,1,1.0
MM_KP,2,1.0
MM_KP,3,1.0
MM_KP,4,1.0
MM_KP,5,1.0
MM_KP,6,1.0
MM_KP,7,1.0
MM_KP,8,1.0
MM_KP,9,1.0
MM_KP,10,1.0
MM_KP,11,1.0
MM_KP,12,1.0
MM_KP,13,1.0
MM_KP,14,1.0
MM_KP,15,1.0
MM_KP,16,1.0
MM_KP,17,1.0
MM_KP,18,1.0
MM_KP,19,1.0
MM_KP,20,1.0
MM_KP,21,1.0
MM_KP,22,1.0
MM_KP,23,1.0
MM_KP,24,1.0
MM_KP,25,1.0
MM_KP,26,1.0
MM_KP,27,1.0
MM_KP,28,1.0
MM_KP,29,1.0
MM_KP,30,1.0
MM_KP,31,1.0
NETTO_LIJFRENTE,0,1.0
NETTO_LIJFRENTE,1,1.0
NETTO_LIJFRENTE,2,1.0
NETTO_LIJFRENTE,3,1.0
NETTO_LIJFRENTE,4,1.0
NETTO_LIJFRENTE,5,1.0
NETTO_LIJFRENTE,6,1.0
NETTO_LIJFRENTE,7,1.0
NETTO_LIJFRENTE,8,1.0
NETTO_LIJFRENTE,9,1.0
NETTO_LIJFRENTE,10,1.0
NETTO_LIJFRENTE,11,1.0
NETTO_LIJFRENTE,12,1.0
NETTO_LIJFRENTE,13,1.0
NETTO_LIJFRENTE,14,1.0
NETTO_LIJFRENTE,15,1.0
NETTO_LIJFRENTE,16,1.0
NETTO_LIJFRENTE,17,1.0
NETTO_LIJFRENTE,18,1.0
NETTO_LIJFRENTE,19,1.0
NETTO_LIJFRENTE,20,1.0
NETTO_LIJFRENTE,21,1.0
NETTO_LIJFRENTE,22,1.0
NETTO_LIJFRENTE,23,1.0
NETTO_LIJFRENTE,24,1.0
NETTO_LIJFRENTE,25,1.0
NETTO_LIJFRENTE,26,1.0
NETTO_LIJFRENTE,27,1.0
NETTO_LIJFRENTE,28,1.0
NETTO_LIJFRENTE,29,1.0
NETTO_LIJFRENTE,30,1.0
NETTO_LIJFRENTE,31,1.0
OR_1,0,1.0
OR_1,1,1.0
OR_1,2,1.0
OR_1,3,1.0
OR_1,4,1.0
OR_1,5,1.0
OR_1,6,1.0
OR_1,7,1.0
OR_1,8,1.0
OR_1,9,1.0
OR_1,10,1.0
OR_1,11,1.0
OR_1,12,1.0
OR_1,13,1.0
OR_1,14,1.0
OR_1,15,1.0
OR_1,16,1.0
OR_1,17,1.0
OR_1,18,1.0
OR_1,19,1.0
OR_1,20,1.0
OR_1,21,1.0
OR_1,22,1.0
OR_1,23,1.0
OR_1,24,1.0
OR_1,25,1.0
OR_1,26,1.0
OR_1,27,1.0
OR_1,28,1.0
OR_1,29,1.0
OR_1,30,1.0
OR_1,31,1.0
OR_2,0,1.0
OR_2,1,1.0
OR_2,2,1.0
OR_2,3,1.0
OR_2,4,1.0
OR_2,5,1.0
OR_2,6,1.0
OR_2,7,1.0
OR_2,8,1.0
OR_2,9,1.0
OR_2,10,1.0
OR_2,11,1.0
OR_2,12,1.0
OR_2,13,1.0
OR_2,14,1.0
OR_2,15,1.0
OR_2,16,1.0
OR_2,17,1.0
OR_2,18,1.0
OR_2,19,1.0
OR_2,20,1.0
OR_2,21,1.0
OR_2,22,1.0
OR_2,23,1.0
OR_2,24,1.0
OR_2,25,1.0
OR_2,26,1.0
OR_2,27,1.0
OR_2,28,1.0
OR_2,29,1.0
OR_2,30,1.0
OR_2,31,1.0
OR_3,0,1.0
OR_3,1,1.0
OR_3,2,1.0
OR_3,3,1.0
OR_3,4,1.0
OR_3,5,1.0
OR_3,6,1.0
OR_3,7,1.0
OR_3,8,1.0
OR_3,9,1.0
OR_3,10,1.0
OR_3,11,1.0
OR_3,12,1.0
OR_3,13,1.0
OR_3,14,1.0
OR_3,15,1.0
OR_3,16,1.0
OR_3,17,1.0
OR_3,18,1.0
OR_3,19,1.0
OR_3,20,1.0
OR_3,21,1.0
OR_3,22,1.0
OR_3,23,1.0
OR_3,24,1.0
OR_3,25,1.0
OR_3,26,1.0
OR_3,27,1.0
OR_3,28,1.0
OR_3,29,1.0
OR_3,30,1.0
OR_3,31,1.0
OR_4,0,1.0
OR_4,1,1.0
OR_4,2,1.0
OR_4,3,1.0
OR_4,4,1.0
OR_4,5,1.0
OR_4,6,1.0
OR_4,7,1.0
OR_4,8,1.0
OR_4,9,1.0
OR_4,10,1.0
OR_4,11,1.0
OR_4,12,1.0
OR_4,13,1.0
OR_4,14,1.0
OR_4,15,1.0
OR_4,16,1.0
OR_4,17,1.0
OR_4,18,1.0
OR_4,19,1.0
OR_4,20,1.0
OR_4,21,1.0
OR_4,22,1.0
OR_4,23,1.0
OR_4,24,1.0
OR_4,25,1.0
OR_4,26,1.0
OR_4,27,1.0
OR_4,28,1.0
OR_4,29,1.0
OR_4,30,1.0
OR_4,31,1.0
OR_5,0,1.0
OR_5,1,1.0
OR_5,2,1.0
OR_5,3,1.0
OR_5,4,1.0
OR_5,5,1.0
OR_5,6,1.0
OR_5,7,1.0
OR_5,8,1.0
OR_5,9,1.0
OR_5,10,1.0
OR_5,11,1.0
OR_5,12,1.0
OR_5,13,1.0
OR_5,14,1.0
OR_5,15,1.0
OR_5,16,1.0
OR_5,17,1.0
OR_5,18,1.0
OR_5,19,1.0
OR_5,20,1.0
OR_5,21,1.0
OR_5,22,1.0
OR_5,23,1.0
OR_5,24,1.0
OR_5,25,1.0
OR_5,26,1.0
OR_5,27,1.0
OR_5,28,1.0
OR_5,29,1.0
OR_5,30,1.0
OR_5,31,1.0
OR_6,0,1.0
OR_6,1,1.0
OR_6,2,1.0
OR_6,3,1.0
OR_6,4,1.0
OR_6,5,1.0
OR_6,6,1.0
OR_6,7,1.0
OR_6,8,1.0
OR_6,9,1.0
OR_6,10,1.0
OR_6,11,1.0
OR_6,12,1.0
OR_6,13,1.0
OR_6,14,1.0
OR_6,15,1.0
OR_6,16,1.0
OR_6,17,1.0
OR_6,18,1.0
OR_6,19,1.0
OR_6,20,1.0
OR_6,21,1.0
OR_6,22,1.0
OR_6,23,1.0
OR_6,24,1.0
OR_6,25,1.0
OR_6,26,1.0
OR_6,27,1.0
OR_6,28,1.0
OR_6,29,1.0
OR_6,30,1.0
OR_6,31,1.0
OR_7,0,1.0
OR_7,1,1.0
OR_7,2,1.0
OR_7,3,1.0
OR_7,4,1.0
OR_7,5,1.0
OR_7,6,1.0
OR_7,7,1.0
OR_7,8,1.0
OR_7,9,1.0
OR_7,10,1.0
OR_7,11,1.0
OR_7,12,1.0
OR_7,13,1.0
OR_7,14,1.0
OR_7,15,1.0
OR_7,16,1.0
OR_7,17,1.0
OR_7,18,1.0
OR_7,19,1.0
OR_7,20,1.0
OR_7,21,1.0
OR_7,22,1.0
OR_7,23,1.0
OR_7,24,1.0
OR_7,25,1.0
OR_7,26,1.0
OR_7,27,1.0
OR_7,28,1.0
OR_7,29,1.0
OR_7,30,1.0
OR_7,31,1.0
OR_8,0,1.0
OR_8,1,1.0
OR_8,2,1.0
OR_8,3,1.0
OR_8,4,1.0
OR_8,5,1.0
OR_8,6,1.0
OR_8,7,1.0
OR_8,8,1.0
OR_8,9,1.0
OR_8,10,1.0
OR_8,11,1.0
OR_8,12,1.0
OR_8,13,1.0
OR_8,14,1.0
OR_8,15,1.0
OR_8,16,1.0
OR_8,17,1.0
OR_8,18,1.0
OR_8,19,1.0
OR_8,20,1.0
OR_8,21,1.0
OR_8,22,1.0
OR_8,23,1.0
OR_8,24,1.0
OR_8,25,1.0
OR_8,26,1.0
OR_8,27,1.0
OR_8,28,1.0
OR_8,29,1.0
OR_8,30,1.0
OR_8,31,1.0
OVERIG_GELIJKBLIJVEND,0,1.0
OVERIG_GELIJKBLIJVEND,1,1.0
OVERIG_GELIJKBLIJVEND,2,1.0
OVERIG_GELIJKBLIJVEND,3,1.0
OVERIG_GELIJKBLIJVEND,4,1.0
OVERIG_GELIJKBLIJVEND,5,1.0
OVERIG_GELIJKBLIJVEND,6,1.0
OVERIG_GELIJKBLIJVEND,7,1.0
OVERIG_GELIJKBLIJVEND,8,1.0
OVERIG_GELIJKBLIJVEND,9,1.0
OVERIG_GELIJKBLIJVEND,10,1.0
OVERIG_GELIJKBLIJVEND,11,1.0
OVERIG_GELIJKBLIJVEND,12,1.0
OVERIG_GELIJKBLIJVEND,13,1.0
OVERIG_GELIJKBLIJVEND,14,1.0
OVERIG_GELIJKBLIJVEND,15,1.0
OVERIG_GELIJKBLIJVEND,16,1.0
OVERIG_GELIJKBLIJVEND,17,1.0
OVERIG_GELIJKBLIJVEND,18,1.0
OVERIG_GELIJKBLIJVEND,19,1.0
OVERIG_GELIJKBLIJVEND,20,1.0
OVERIG_GELIJKBLIJVEND,21,1.0
OVERIG_GELIJKBLIJVEND,22,1.0
OVERIG_GELIJKBLIJVEND,23,1.0
OVERIG_GELIJKBLIJVEND,24,1.0
OVERIG_GELIJKBLIJVEND,25,1.0
OVERIG_GELIJKBLIJVEND,26,1.0
OVERIG_GELIJKBLIJVEND,27,1.0
OVERIG_GELIJKBLIJVEND,28,1.0
OVERIG_GELIJKBLIJVEND,29,1.0
OVERIG_GELIJKBLIJVEND,30,1.0
OVERIG_GELIJKBLIJVEND,31,1.0
OVERIG_STIJGEND,0,1.0
OVERIG_STIJGEND,1,1.0
OVERIG_STIJGEND,2,1.0
OVERIG_STIJGEND,3,1.0
OVERIG_STIJGEND,4,1.0
OVERIG_STIJGEND,5,1.0
OVERIG_STIJGEND,6,1.0
OVERIG_STIJGEND,7,1.0
OVERIG_STIJGEND,8,1.0
OVERIG_STIJGEND,9,1.0
OVERIG_STIJGEND,10,1.0
OVERIG_STIJGEND,11,1.0
OVERIG_STIJGEND,12,1.0
OVERIG_STIJGEND,13,1.0
OVERIG_STIJGEND,14,1.0
OVERIG_STIJGEND,15,1.0
OVERIG_STIJGEND,16,1.0
OVERIG_STIJGEND,17,1.0
OVERIG_STIJGEND,18,1.0
OVERIG_STIJGEND,19,1.0
OVERIG_STIJGEND,20,1.0
OVERIG_STIJGEND,21,1.0
OVERIG_STIJGEND,22,1.0
OVERIG_STIJGEND,23,1.0
OVERIG_STIJGEND,24,1.0
OVERIG_STIJGEND,25,1.0
OVERIG_STIJGEND,26,1.0
OVERIG_STIJGEND,27,1.0
OVERIG_STIJGEND,28,1.0
OVERIG_STIJGEND,29,1.0
OVERIG_STIJGEND,30,1.0
OVERIG_STIJGEND,31,1.0
PENCOM,0,1.0
PENCOM,1,1.0
PENCOM,2,1.0
PENCOM,3,1.0
PENCOM,4,1.0
PENCOM,5,1.0
PENCOM,6,1.0
PENCOM,7,1.0
PENCOM,8,1.0
PENCOM,9,1.0
PENCOM,10,1.0
PENCOM,11,1.0
PENCOM,12,1.0
PENCOM,13,1.0
PENCOM,14,1.0
PENCOM,15,1.0
PENCOM,16,1.0
PENCOM,17,1.0
PENCOM,18,1.0
PENCOM,19,1.0
PENCOM,20,1.0
PENCOM,21,1.0
PENCOM,22,1.0
PENCOM,23,1.0
PENCOM,24,1.0
PENCOM,25,1.0
PENCOM,26,1.0
PENCOM,27,1.0
PENCOM,28,1.0
PENCOM,29,1.0
PENCOM,30,1.0
PENCOM,31,1.0
PENSIOEN,0,1.0
PENSIOEN,1,1.0
PENSIOEN,2,1.0
PENSIOEN,3,1.0
PENSIOEN,4,1.0
PENSIOEN,5,1.0
PENSIOEN,6,1.0
PENSIOEN,7,1.0
PENSIOEN,8,1.0
PENSIOEN,9,1.0
PENSIOEN,10,1.0
PENSIOEN,11,1.0
PENSIOEN,12,1.0
PENSIOEN,13,1.0
PENSIOEN,14,1.0
PENSIOEN,15,1.0
PENSIOEN,16,1.0
PENSIOEN,17,1.0
PENSIOEN,18,1.0
PENSIOEN,19,1.0
PENSIOEN,20,1.0
PENSIOEN,21,1.0
PENSIOEN,22,1.0
PENSIOEN,23,1.0
PENSIOEN,24,1.0
PENSIOEN,25,1.0
PENSIOEN,26,1.0
PENSIOEN,27,1.0
PENSIOEN,28,1.0
PENSIOEN,29,1.0
PENSIOEN,30,1.0
PENSIOEN,31,1.0
PENSIOENPLUS,0,1.0
PENSIOENPLUS,1,1.0
PENSIOENPLUS,2,1.0
PENSIOENPLUS,3,1.0
PENSIOENPLUS,4,1.0
PENSIOENPLUS,5,1.0
PENSIOENPLUS,6,1.0
PENSIOENPLUS,7,1.0
PENSIOENPLUS,8,1.0
PENSIOENPLUS,9,1.0
PENSIOENPLUS,10,1.0
PENSIOENPLUS,11,1.0
PENSIOENPLUS,12,1.0
PENSIOENPLUS,13,1.0
PENSIOENPLUS,14,1.0
PENSIOENPLUS,15,1.0
PENSIOENPLUS,16,1.0
PENSIOENPLUS,17,1.0
PENSIOENPLUS,18,1.0
PENSIOENPLUS,19,1.0
PENSIOENPLUS,20,1.0
PENSIOENPLUS,21,1.0
PENSIOENPLUS,22,1.0
PENSIOENPLUS,23,1.0
PENSIOENPLUS,24,1.0
PENSIOENPLUS,25,1.0
PENSIOENPLUS,26,1.0
PENSIOENPLUS,27,1.0
PENSIOENPLUS,28,1.0
PENSIOENPLUS,29,1.0
PENSIOENPLUS,30,1.0
PENSIOENPLUS,31,1.0
RISICO,0,1.0
RISICO,1,1.0
RISICO,2,1.0
RISICO,3,1.0
RISICO,4,1.0
RISICO,5,1.0
RISICO,6,1.0
RISICO,7,1.0
RISICO,8,1.0
RISICO,9,1.0
RISICO,10,1.0
RISICO,11,1.0
RISICO,12,1.0
RISICO,13,1.0
RISICO,14,1.0
RISICO,15,1.0
RISICO,16,1.0
RISICO,17,1.0
RISICO,18,1.0
RISICO,19,1.0
RISICO,20,1.0
RISICO,21,1.0
RISICO,22,1.0
RISICO,23,1.0
RISICO,24,1.0
RISICO,25,1.0
RISICO,26,1.0
RISICO,27,1.0
RISICO,28,1.0
RISICO,29,1.0
RISICO,30,1.0
RISICO,31,1.0
SALDO,0,1.0
SALDO,1,1.0
SALDO,2,1.0
SALDO,3,1.0
SALDO,4,1.0
SALDO,5,1.0
SALDO,6,1.0
SALDO,7,1.0
SALDO,8,1.0
SALDO,9,1.0
SALDO,10,1.0
SALDO,11,1.0
SALDO,12,1.0
SALDO,13,1.0
SALDO,14,1.0
SALDO,15,1.0
SALDO,16,1.0
SALDO,17,1.0
SALDO,18,1.0
SALDO,19,1.0
SALDO,20,1.0
SALDO,21,1.0
