runkey,scenarioname,type,maturityidentifier,rate,sortcol
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,3M,0.034658640775,3
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,4M,0.034781002803,4
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,5M,0.034875068621,5
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,6M,0.034940584351,6
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,7M,0.034977295746,7
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,8M,0.034984949252,8
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,9M,0.034963293104,9
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,10M,0.034912078462,10
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,11M,0.034831060577,11
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,12M,0.03472,12
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,13M,0.034594030827,13
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,14M,0.03446808623,14
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,15M,0.034341735364,15
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,16M,0.034214652708,16
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,17M,0.034086587148,17
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,18M,0.033957341373,18
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,19M,0.033826757777,19
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,20M,0.033694708593,20
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,21M,0.033561088852,21
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,22M,0.033425811263,22
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,23M,0.033288802425,23
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,24M,0.03315,24
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,25M,0.033006412149,25
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,26M,0.032856748946,26
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,27M,0.032703242649,27
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,28M,0.032547822003,28
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,29M,0.032392164148,29
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,30M,0.032237736214,30
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,31M,0.032085828936,31
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,32M,0.031937584018,32
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,33M,0.031794016588,33
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,34M,0.03165603374,34
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,35M,0.031524449955,35
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,36M,0.0314,36
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,37M,0.031278790687,37
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,38M,0.031157154671,38
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,39M,0.031036040034,39
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,40M,0.030916307921,40
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,41M,0.030798743047,41
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,42M,0.030684062726,42
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,43M,0.030572924673,43
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,44M,0.030465933766,44
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,45M,0.030363647941,45
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,46M,0.030266583339,46
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,47M,0.030175218831,47
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,48M,0.03009,48
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,49M,0.03000923334,49
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,50M,0.029930988061,50
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,51M,0.029855328434,51
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,52M,0.029782315561,52
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,53M,0.029712007685,53
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,54M,0.029644460467,54
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,55M,0.029579727232,55
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,56M,0.02951785919,56
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,57M,0.029458905641,57
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,58M,0.029402914157,58
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,59M,0.029349930745,59
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,60M,0.0293,60
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,61M,0.029252855097,61
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,62M,0.029208087634,62
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,63M,0.029165536606,63
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,64M,0.029125050673,64
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,65M,0.029086487414,65
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,66M,0.029049712642,66
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,67M,0.029014599782,67
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,68M,0.028981029314,68
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,69M,0.02894888825,69
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,70M,0.028918069665,70
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,71M,0.028888472267,71
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,72M,0.02886,72
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,73M,0.028832595022,73
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,74M,0.028806255303,74
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,75M,0.028780972783,75
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,76M,0.028756740125,76
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,77M,0.028733550672,77
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,78M,0.028711398404,78
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,79M,0.0286902779,79
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,80M,0.028670184307,80
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,81M,0.028651113303,81
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,82M,0.02863306107,82
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,83M,0.028616024266,83
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,84M,0.0286,84
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,85M,0.028584838854,85
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,86M,0.028570405756,86
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,87M,0.028556719291,87
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,88M,0.028543797582,88
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,89M,0.028531658323,89
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,90M,0.028520318804,90
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,91M,0.02850979594,91
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,92M,0.028500106292,92
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,93M,0.02849126609,93
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,94M,0.028483291261,94
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,95M,0.028476197441,95
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,96M,0.02847,96
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,97M,0.028464670114,97
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,98M,0.028460139284,98
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,99M,0.028456364393,99
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,100M,0.028453303866,100
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,101M,0.028450917599,101
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,102M,0.028449166881,102
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,103M,0.028448014322,103
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,104M,0.028447423793,104
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,105M,0.028447360359,105
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,106M,0.028447790221,106
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,107M,0.028448680663,107
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,108M,0.02845,108
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,109M,0.028452616481,109
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,110M,0.028457080056,110
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,111M,0.028462892921,111
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,112M,0.028469570802,112
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,113M,0.028476642283,113
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,114M,0.028483648181,114
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,115M,0.028490140976,115
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,116M,0.028495684292,116
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,117M,0.028499852422,117
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,118M,0.028502229902,118
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,119M,0.028502411126,119
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,120M,0.0285,120
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,121M,0.028493354453,121
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,122M,0.02848194965,122
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,123M,0.028467049213,123
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,124M,0.028449886614,124
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,125M,0.028431666052,125
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,126M,0.028413563424,126
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,127M,0.028396727408,127
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,128M,0.028382280625,128
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,129M,0.028371320913,129
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,130M,0.028364922683,130
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,131M,0.028364138374,131
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,132M,0.02837,132
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,133M,0.028382964271,133
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,134M,0.028402066581,134
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,135M,0.028426210926,135
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,136M,0.028454324423,136
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,137M,0.028485355847,137
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,138M,0.02851827434,138
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,139M,0.028552068282,139
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,140M,0.028585744318,140
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,141M,0.028618326543,141
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,142M,0.02864885583,142
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,143M,0.028676389311,143
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,144M,0.0287,144
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,145M,0.028721279784,145
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,146M,0.028742281292,146
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,147M,0.028762783197,147
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,148M,0.028782567792,148
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,149M,0.028801420856,149
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,150M,0.028819131546,150
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,151M,0.028835492288,151
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,152M,0.028850298687,152
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,153M,0.028863349447,153
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,154M,0.0288744463,154
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,155M,0.028883393945,155
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,156M,0.02889,156
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,157M,0.028894472353,157
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,158M,0.028897185458,158
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,159M,0.028898198131,159
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,160M,0.028897568144,160
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,161M,0.028895352243,161
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,162M,0.028891606183,162
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,163M,0.028886384753,163
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,164M,0.028879741797,164
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,165M,0.028871730243,165
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,166M,0.028862402125,166
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,167M,0.028851808606,167
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,168M,0.02884,168
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,169M,0.028826772969,169
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,170M,0.028811964351,170
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,171M,0.028795682831,171
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,172M,0.02877803542,172
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,173M,0.028759127494,173
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,174M,0.028739062822,174
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,175M,0.028717943598,175
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,176M,0.02869587048,176
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,177M,0.028672942612,177
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,178M,0.028649257664,178
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,179M,0.028624911857,179
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,180M,0.0286,180
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,181M,0.028574286137,181
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,182M,0.028547527274,182
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,183M,0.028519805719,183
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,184M,0.028491202587,184
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,185M,0.028461797829,185
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,186M,0.028431670251,186
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,187M,0.028400897536,187
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,188M,0.028369556267,188
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,189M,0.028337721948,189
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,190M,0.028305469025,190
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,191M,0.02827287091,191
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,192M,0.02824,192
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,193M,0.0282064807,193
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,194M,0.028172001861,194
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,195M,0.028136730078,195
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,196M,0.028100829684,196
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,197M,0.028064462784,197
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,198M,0.028027789293,198
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,199M,0.027990966976,199
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,200M,0.027954151493,200
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,201M,0.027917496443,201
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,202M,0.027881153412,202
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,203M,0.027845272025,203
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,204M,0.02781,204
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,205M,0.027775063789,205
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,206M,0.027740122398,206
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,207M,0.027705220556,207
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,208M,0.02767040244,208
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,209M,0.027635711685,209
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,210M,0.027601191398,210
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,211M,0.027566884169,211
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,212M,0.027532832084,212
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,213M,0.027499076741,213
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,214M,0.027465659254,214
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,215M,0.027432620275,215
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,216M,0.0274,216
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,217M,0.027367582065,217
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,218M,0.027335179889,218
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,219M,0.027302877266,219
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,220M,0.02727075703,220
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,221M,0.027238901065,221
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,222M,0.027207390338,222
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,223M,0.027176304916,223
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,224M,0.027145723993,224
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,225M,0.027115725914,225
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,226M,0.027086388201,226
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,227M,0.027057787578,227
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,228M,0.02703,228
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,229M,0.027003866991,229
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,230M,0.026979822524,230
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,231M,0.026957335121,231
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,232M,0.026935879005,232
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,233M,0.026914933853,233
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,234M,0.026893984607,234
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,235M,0.026872521331,235
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,236M,0.026850039136,236
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,237M,0.026826038152,237
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,238M,0.026800023555,238
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,239M,0.026771505648,239
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,240M,0.02674,240
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,241M,0.026705290178,241
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,242M,0.02666779397,242
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,243M,0.026627978827,243
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,244M,0.026586307408,244
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,245M,0.026543237477,245
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,246M,0.026499221831,246
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,247M,0.026454708274,247
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,248M,0.026410139625,248
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,249M,0.026365953773,249
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,250M,0.026322583759,250
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,251M,0.02628045791,251
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,252M,0.02624,252
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,253M,0.026200700393,253
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,254M,0.02616176206,254
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,255M,0.026123174495,255
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,256M,0.026084927319,256
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,257M,0.026047010284,257
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,258M,0.026009413268,258
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,259M,0.025972126273,259
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,260M,0.025935139422,260
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,261M,0.025898442955,261
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,262M,0.02586202723,262
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,263M,0.025825882717,263
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,264M,0.02579,264
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,265M,0.025754399306,265
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,266M,0.025719098908,266
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,267M,0.025684086642,267
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,268M,0.025649350479,268
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,269M,0.025614878523,269
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,270M,0.025580659007,270
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,271M,0.025546680293,271
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,272M,0.025512930867,272
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,273M,0.025479399337,273
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,274M,0.025446074432,274
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,275M,0.025412944999,275
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,276M,0.02538,276
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,277M,0.025347200302,277
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,278M,0.025314529827,278
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,279M,0.025282012055,279
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,280M,0.025249670259,280
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,281M,0.025217527516,281
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,282M,0.025185606704,282
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,283M,0.025153930513,283
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,284M,0.025122521442,284
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,285M,0.025091401806,285
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,286M,0.025060593742,286
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,287M,0.025030119211,287
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,288M,0.025,288
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,289M,0.024970623091,289
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,290M,0.024942203566,290
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,291M,0.024914506785,291
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,292M,0.024887300113,292
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,293M,0.02486035286,293
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,294M,0.024833436231,294
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,295M,0.024806323291,295
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,296M,0.024778788948,296
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,297M,0.024750609939,297
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,298M,0.024721564841,298
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,299M,0.024691434088,299
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,300M,0.02466,300
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,301M,0.024627146655,301
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,302M,0.024593046802,302
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,303M,0.024557915906,303
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,304M,0.024521967652,304
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,305M,0.02448541392,305
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,306M,0.024448464764,306
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,307M,0.024411328412,307
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,308M,0.024374211265,308
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,309M,0.024337317913,309
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,310M,0.024300851164,310
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,311M,0.024265012074,311
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,312M,0.02423,312
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,313M,0.0241955598,313
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,314M,0.024161307067,314
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,315M,0.024127245994,315
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,316M,0.024093380747,316
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,317M,0.024059715467,317
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,318M,0.024026254266,318
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,319M,0.023993001235,319
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,320M,0.023959960436,320
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,321M,0.023927135909,321
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,322M,0.02389453167,322
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,323M,0.023862151711,323
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,324M,0.02383,324
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,325M,0.023798056942,325
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,326M,0.023766302902,326
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,327M,0.023734741753,327
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,328M,0.023703377348,328
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,329M,0.023672213517,329
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,330M,0.023641254067,330
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,331M,0.023610502787,331
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,332M,0.02357996344,332
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,333M,0.023549639773,333
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,334M,0.023519535511,334
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,335M,0.023489654357,335
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,336M,0.02346,336
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,337M,0.023430587443,337
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,338M,0.023401419361,338
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,339M,0.02337248102,339
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,340M,0.023343757803,340
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,341M,0.02331523521,341
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,342M,0.023286898854,342
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,343M,0.023258734463,343
DNB_LTG,SII_T_DNB_termstructure_alternative,spot,344M,0.023230727871,344
