prodboomcd,policy_year,value
BUDGETFONDS,37,2.88639551
BUDGETFONDS,38,2.88639551
BUDGETFONDS,39,2.88639551
BUDGETFONDS,40,2.88639551
BUDGETFONDS,41,2.88639551
DEPOT,0,0.040719222
DEPOT,1,0.38263101
DEPOT,2,0.346803037
DEPOT,3,0.38554458
DEPOT,4,0.428613961
DEPOT,5,0.476494645
DEPOT,6,0.529724104
DEPOT,7,0.588899853
DEPOT,8,0.654686155
DEPOT,9,0.727821478
DEPOT,10,0.809126785
DEPOT,11,0.89951475
DEPOT,12,1.0
DEPOT,13,1.111710508
DEPOT,14,1.235900255
DEPOT,15,1.3739633
DEPOT,16,1.527449439
DEPOT,17,1.698081593
DEPOT,18,1.887775151
DEPOT,19,2.098659472
DEPOT,20,2.333101789
DEPOT,21,2.88639551
DEPOT,22,2.88639551
DEPOT,23,2.88639551
DEPOT,24,2.88639551
DEPOT,25,2.88639551
DEPOT,26,2.88639551
DEPOT,27,2.88639551
DEPOT,28,2.88639551
DEPOT,29,2.88639551
DEPOT,30,2.88639551
DEPOT,31,2.88639551
DEPOT,32,2.88639551
DEPOT,33,2.88639551
DEPOT,34,2.88639551
DEPOT,35,2.88639551
DEPOT,36,2.88639551
DEPOT,37,2.88639551
DEPOT,38,2.88639551
DEPOT,39,2.88639551
DEPOT,40,2.88639551
DEPOT,41,2.88639551
FISCAALVOORDEELPLAN,0,0.040719222
FISCAALVOORDEELPLAN,1,0.38263101
FISCAALVOORDEELPLAN,2,0.346803037
FISCAALVOORDEELPLAN,3,0.38554458
FISCAALVOORDEELPLAN,4,0.428613961
FISCAALVOORDEELPLAN,5,0.476494645
FISCAALVOORDEELPLAN,6,0.529724104
FISCAALVOORDEELPLAN,7,0.588899853
FISCAALVOORDEELPLAN,8,0.654686155
FISCAALVOORDEELPLAN,9,0.727821478
FISCAALVOORDEELPLAN,10,0.809126785
FISCAALVOORDEELPLAN,11,0.89951475
FISCAALVOORDEELPLAN,12,1.0
FISCAALVOORDEELPLAN,13,1.111710508
FISCAALVOORDEELPLAN,14,1.235900255
FISCAALVOORDEELPLAN,15,1.3739633
FISCAALVOORDEELPLAN,16,1.527449439
FISCAALVOORDEELPLAN,17,1.698081593
FISCAALVOORDEELPLAN,18,1.887775151
FISCAALVOORDEELPLAN,19,2.098659472
FISCAALVOORDEELPLAN,20,2.333101789
FISCAALVOORDEELPLAN,21,2.88639551
FISCAALVOORDEELPLAN,22,2.88639551
FISCAALVOORDEELPLAN,23,2.88639551
FISCAALVOORDEELPLAN,24,2.88639551
FISCAALVOORDEELPLAN,25,2.88639551
FISCAALVOORDEELPLAN,26,2.88639551
FISCAALVOORDEELPLAN,27,2.88639551
FISCAALVOORDEELPLAN,28,2.88639551
FISCAALVOORDEELPLAN,29,2.88639551
FISCAALVOORDEELPLAN,30,2.88639551
FISCAALVOORDEELPLAN,31,2.88639551
FISCAALVOORDEELPLAN,32,2.88639551
FISCAALVOORDEELPLAN,33,2.88639551
FISCAALVOORDEELPLAN,34,2.88639551
FISCAALVOORDEELPLAN,35,2.88639551
FISCAALVOORDEELPLAN,36,2.88639551
FISCAALVOORDEELPLAN,37,2.88639551
FISCAALVOORDEELPLAN,38,2.88639551
FISCAALVOORDEELPLAN,39,2.88639551
FISCAALVOORDEELPLAN,40,2.88639551
FISCAALVOORDEELPLAN,41,2.88639551
FP_1,0,1.0
FP_1,1,1.0
FP_1,2,1.0
FP_1,3,1.0
FP_1,4,1.0
FP_1,5,0.892648692
FP_1,6,0.952580186
FP_1,7,1.016535418
FP_1,8,1.084784536
FP_1,9,1.157615829
FP_1,10,1.235336938
FP_1,11,1.318276161
FP_1,12,1.406783836
FP_1,13,1.501233823
FP_1,14,1.602025083
FP_1,15,1.709583362
FP_1,16,1.824362991
FP_1,17,1.946848804
FP_1,18,2.077558185
FP_1,19,2.217043256
FP_1,20,2.365893208
FP_1,21,2.52473679
FP_1,22,2.694244963
FP_1,23,2.875133736
FP_1,24,3.068167191
FP_1,25,3.274160709
FP_1,26,3.493984415
FP_1,27,3.728566854
FP_1,28,3.978898911
FP_1,29,4.246037999
FP_1,30,4.531112525
FP_1,31,4.531112525
FP_1,32,4.531112525
FP_1,33,4.531112525
FP_1,34,4.531112525
FP_1,35,4.531112525
FP_1,36,4.531112525
FP_1,37,4.531112525
FP_1,38,4.531112525
FP_1,39,4.531112525
FP_1,40,4.531112525
FP_1,41,4.531112525
FP_2,0,0.040719222
FP_2,1,0.38263101
FP_2,2,0.346803037
FP_2,3,0.38554458
FP_2,4,0.428613961
FP_2,5,0.476494645
FP_2,6,0.529724104
FP_2,7,0.588899853
FP_2,8,0.654686155
FP_2,9,0.727821478
FP_2,10,0.809126785
FP_2,11,0.89951475
FP_2,12,1.0
FP_2,13,1.111710508
FP_2,14,1.235900255
FP_2,15,1.3739633
FP_2,16,1.527449439
FP_2,17,1.698081593
FP_2,18,1.887775151
FP_2,19,2.098659472
FP_2,20,2.333101789
FP_2,21,2.88639551
FP_2,22,2.88639551
FP_2,23,2.88639551
FP_2,24,2.88639551
FP_2,25,2.88639551
FP_2,26,2.88639551
FP_2,27,2.88639551
FP_2,28,2.88639551
FP_2,29,2.88639551
FP_2,30,2.88639551
FP_2,31,2.88639551
FP_2,32,2.88639551
FP_2,33,2.88639551
FP_2,34,2.88639551
FP_2,35,2.88639551
FP_2,36,2.88639551
FP_2,37,2.88639551
FP_2,38,2.88639551
FP_2,39,2.88639551
FP_2,40,2.88639551
FP_2,41,2.88639551
FP_3,0,0.0
FP_3,1,0.0
FP_3,2,0.0
FP_3,3,0.0
FP_3,4,0.0
FP_3,5,0.0
FP_3,6,0.0
FP_3,7,0.0
FP_3,8,0.0
FP_3,9,0.0
FP_3,10,0.0
FP_3,11,0.0
FP_3,12,0.0
FP_3,13,0.0
FP_3,14,0.0
FP_3,15,0.0
FP_3,16,0.0
FP_3,17,0.0
FP_3,18,0.0
FP_3,19,0.0
FP_3,20,0.0
FP_3,21,0.0
FP_3,22,0.0
FP_3,23,0.0
FP_3,24,0.0
FP_3,25,0.0
FP_3,26,0.0
FP_3,27,0.0
FP_3,28,0.0
FP_3,29,0.0
FP_3,30,0.0
FP_3,31,0.0
FP_3,32,0.0
FP_3,33,0.0
FP_3,34,0.0
FP_3,35,0.0
FP_3,36,0.0
FP_3,37,0.0
FP_3,38,0.0
FP_3,39,0.0
FP_3,40,0.0
FP_3,41,0.0
FP_4,0,0.0
FP_4,1,0.0
FP_4,2,0.0
FP_4,3,0.0
FP_4,4,0.0
FP_4,5,0.0
FP_4,6,0.0
FP_4,7,0.0
FP_4,8,0.0
FP_4,9,0.0
FP_4,10,0.0
FP_4,11,0.0
FP_4,12,0.0
FP_4,13,0.0
FP_4,14,0.0
FP_4,15,0.0
FP_4,16,0.0
FP_4,17,0.0
FP_4,18,0.0
FP_4,19,0.0
FP_4,20,0.0
FP_4,21,0.0
FP_4,22,0.0
FP_4,23,0.0
FP_4,24,0.0
FP_4,25,0.0
FP_4,26,0.0
FP_4,27,0.0
FP_4,28,0.0
FP_4,29,0.0
FP_4,30,0.0
FP_4,31,0.0
FP_4,32,0.0
FP_4,33,0.0
FP_4,34,0.0
FP_4,35,0.0
FP_4,36,0.0
FP_4,37,0.0
FP_4,38,0.0
FP_4,39,0.0
FP_4,40,0.0
FP_4,41,0.0
FP_5,0,0.040719222
FP_5,1,0.38263101
FP_5,2,0.346803037
FP_5,3,0.38554458
FP_5,4,0.428613961
FP_5,5,0.476494645
FP_5,6,0.529724104
FP_5,7,0.588899853
FP_5,8,0.654686155
FP_5,9,0.727821478
FP_5,10,0.809126785
FP_5,11,0.89951475
FP_5,12,1.0
FP_5,13,1.111710508
FP_5,14,1.235900255
FP_5,15,1.3739633
FP_5,16,1.527449439
FP_5,17,1.698081593
FP_5,18,1.887775151
FP_5,19,2.098659472
FP_5,20,2.333101789
FP_5,21,2.88639551
FP_5,22,2.88639551
FP_5,23,2.88639551
FP_5,24,2.88639551
FP_5,25,2.88639551
FP_5,26,2.88639551
FP_5,27,2.88639551
FP_5,28,2.88639551
FP_5,29,2.88639551
FP_5,30,2.88639551
FP_5,31,2.88639551
FP_5,32,2.88639551
FP_5,33,2.88639551
FP_5,34,2.88639551
FP_5,35,2.88639551
FP_5,36,2.88639551
FP_5,37,2.88639551
FP_5,38,2.88639551
FP_5,39,2.88639551
FP_5,40,2.88639551
FP_5,41,2.88639551
FP_6,0,1.0
FP_6,1,1.0
FP_6,2,0.715275691
FP_6,3,0.566843645
FP_6,4,0.44921381
FP_6,5,0.355994195
FP_6,6,0.282119258
FP_6,7,0.223574645
FP_6,8,0.136180512
FP_6,9,0.136147407
FP_6,10,0.136114309
FP_6,11,0.13608122
FP_6,12,0.136048138
FP_6,13,0.136015065
FP_6,14,0.135981999
FP_6,15,0.135948942
FP_6,16,0.135915893
FP_6,17,0.135882851
FP_6,18,0.135849818
FP_6,19,0.135816793
FP_6,20,0.135783776
FP_6,21,0.135750767
FP_6,22,0.135717766
FP_6,23,0.135684772
FP_6,24,0.135651787
FP_6,25,0.13561881
FP_6,26,0.135585841
FP_6,27,0.13555288
FP_6,28,0.135519927
FP_6,29,0.135486982
FP_6,30,0.262620667
FP_6,31,0.262620667
FP_6,32,0.262620667
FP_6,33,0.262620667
FP_6,34,0.262620667
FP_6,35,0.262620667
FP_6,36,0.262620667
FP_6,37,0.262620667
FP_6,38,0.262620667
FP_6,39,0.262620667
FP_6,40,0.262620667
FP_6,41,0.262620667
FP_7,0,0.0050409
FP_7,1,0.021942978
FP_7,2,0.044695449
FP_7,3,0.038247452
FP_7,4,0.032729676
FP_7,5,0.028007923
FP_7,6,0.023967355
FP_7,7,0.026637486
FP_7,8,0.028059808
FP_7,9,0.029558076
FP_7,10,0.031136345
FP_7,11,0.032798887
FP_7,12,0.0345502
FP_7,13,0.036395026
FP_7,14,0.038338358
FP_7,15,0.040385455
FP_7,16,0.042541857
FP_7,17,0.044813402
FP_7,18,0.047206237
FP_7,19,0.049726839
FP_7,20,0.052382029
FP_7,21,0.055178995
FP_7,22,0.058125306
FP_7,23,0.061228937
FP_7,24,0.064498289
FP_7,25,0.067942208
FP_7,26,0.071570018
FP_7,27,0.075391537
FP_7,28,0.079417107
FP_7,29,0.083657625
FP_7,30,0.088124568
FP_7,31,0.092830025
FP_7,32,0.097786733
FP_7,33,0.103008107
FP_7,34,0.108508279
FP_7,35,0.114302135
FP_7,36,0.120405357
FP_7,37,0.126834464
FP_7,38,0.133606857
FP_7,39,0.140740865
FP_7,40,0.148255797
FP_7,41,0.226762962
FP_8,0,0.040719222
FP_8,1,0.38263101
FP_8,2,0.346803037
FP_8,3,0.38554458
FP_8,4,0.428613961
FP_8,5,0.476494645
FP_8,6,0.529724104
FP_8,7,0.588899853
FP_8,8,0.654686155
FP_8,9,0.727821478
FP_8,10,0.809126785
FP_8,11,0.89951475
FP_8,12,1.0
FP_8,13,1.111710508
FP_8,14,1.235900255
FP_8,15,1.3739633
FP_8,16,1.527449439
FP_8,17,1.698081593
FP_8,18,1.887775151
FP_8,19,2.098659472
FP_8,20,2.333101789
FP_8,21,2.88639551
FP_8,22,2.88639551
FP_8,23,2.88639551
FP_8,24,2.88639551
FP_8,25,2.88639551
FP_8,26,2.88639551
FP_8,27,2.88639551
FP_8,28,2.88639551
FP_8,29,2.88639551
FP_8,30,2.88639551
FP_8,31,2.88639551
FP_8,32,2.88639551
FP_8,33,2.88639551
FP_8,34,2.88639551
FP_8,35,2.88639551
FP_8,36,2.88639551
FP_8,37,2.88639551
FP_8,38,2.88639551
FP_8,39,2.88639551
FP_8,40,2.88639551
FP_8,41,2.88639551
GARANTIEPLAN,0,0.040719222
GARANTIEPLAN,1,0.38263101
GARANTIEPLAN,2,0.346803037
GARANTIEPLAN,3,0.38554458
GARANTIEPLAN,4,0.428613961
GARANTIEPLAN,5,0.476494645
GARANTIEPLAN,6,0.529724104
GARANTIEPLAN,7,0.588899853
GARANTIEPLAN,8,0.654686155
GARANTIEPLAN,9,0.727821478
GARANTIEPLAN,10,0.809126785
GARANTIEPLAN,11,0.89951475
GARANTIEPLAN,12,1.0
GARANTIEPLAN,13,1.111710508
GARANTIEPLAN,14,1.235900255
GARANTIEPLAN,15,1.3739633
GARANTIEPLAN,16,1.527449439
GARANTIEPLAN,17,1.698081593
GARANTIEPLAN,18,1.887775151
GARANTIEPLAN,19,2.098659472
GARANTIEPLAN,20,2.333101789
GARANTIEPLAN,21,2.88639551
GARANTIEPLAN,22,2.88639551
GARANTIEPLAN,23,2.88639551
GARANTIEPLAN,24,2.88639551
GARANTIEPLAN,25,2.88639551
GARANTIEPLAN,26,2.88639551
GARANTIEPLAN,27,2.88639551
GARANTIEPLAN,28,2.88639551
GARANTIEPLAN,29,2.88639551
GARANTIEPLAN,30,2.88639551
GARANTIEPLAN,31,2.88639551
GARANTIEPLAN,32,2.88639551
GARANTIEPLAN,33,2.88639551
GARANTIEPLAN,34,2.88639551
GARANTIEPLAN,35,2.88639551
GARANTIEPLAN,36,2.88639551
GARANTIEPLAN,37,2.88639551
GARANTIEPLAN,38,2.88639551
GARANTIEPLAN,39,2.88639551
GARANTIEPLAN,40,2.88639551
GARANTIEPLAN,41,2.88639551
GOUDENHANDDRUK,0,0.040719222
GOUDENHANDDRUK,1,0.38263101
GOUDENHANDDRUK,2,0.346803037
GOUDENHANDDRUK,3,0.38554458
GOUDENHANDDRUK,4,0.428613961
GOUDENHANDDRUK,5,0.476494645
GOUDENHANDDRUK,6,0.529724104
GOUDENHANDDRUK,7,0.588899853
GOUDENHANDDRUK,8,0.654686155
GOUDENHANDDRUK,9,0.727821478
GOUDENHANDDRUK,10,0.809126785
GOUDENHANDDRUK,11,0.89951475
GOUDENHANDDRUK,12,1.0
GOUDENHANDDRUK,13,1.111710508
GOUDENHANDDRUK,14,1.235900255
GOUDENHANDDRUK,15,1.3739633
GOUDENHANDDRUK,16,1.527449439
GOUDENHANDDRUK,17,1.698081593
GOUDENHANDDRUK,18,1.887775151
GOUDENHANDDRUK,19,2.098659472
GOUDENHANDDRUK,20,2.333101789
GOUDENHANDDRUK,21,2.88639551
GOUDENHANDDRUK,22,2.88639551
GOUDENHANDDRUK,23,2.88639551
GOUDENHANDDRUK,24,2.88639551
GOUDENHANDDRUK,25,2.88639551
GOUDENHANDDRUK,26,2.88639551
GOUDENHANDDRUK,27,2.88639551
GOUDENHANDDRUK,28,2.88639551
GOUDENHANDDRUK,29,2.88639551
GOUDENHANDDRUK,30,2.88639551
GOUDENHANDDRUK,31,2.88639551
GOUDENHANDDRUK,32,2.88639551
GOUDENHANDDRUK,33,2.88639551
GOUDENHANDDRUK,34,2.88639551
GOUDENHANDDRUK,35,2.88639551
GOUDENHANDDRUK,36,2.88639551
GOUDENHANDDRUK,37,2.88639551
GOUDENHANDDRUK,38,2.88639551
GOUDENHANDDRUK,39,2.88639551
GOUDENHANDDRUK,40,2.88639551
GOUDENHANDDRUK,41,2.88639551
HYPOTHEEK,0,0.0
HYPOTHEEK,1,0.0
HYPOTHEEK,2,0.0
HYPOTHEEK,3,0.0
HYPOTHEEK,4,0.0
HYPOTHEEK,5,0.0
HYPOTHEEK,6,0.0
HYPOTHEEK,7,0.0
HYPOTHEEK,8,0.0
HYPOTHEEK,9,0.0
HYPOTHEEK,10,0.0
HYPOTHEEK,11,0.0
HYPOTHEEK,12,0.0
HYPOTHEEK,13,0.0
HYPOTHEEK,14,0.0
HYPOTHEEK,15,0.0
HYPOTHEEK,16,0.0
HYPOTHEEK,17,0.0
HYPOTHEEK,18,0.0
HYPOTHEEK,19,0.0
HYPOTHEEK,20,0.0
HYPOTHEEK,21,0.0
HYPOTHEEK,22,0.0
HYPOTHEEK,23,0.0
HYPOTHEEK,24,0.0
HYPOTHEEK,25,0.0
HYPOTHEEK,26,0.0
HYPOTHEEK,27,0.0
HYPOTHEEK,28,0.0
HYPOTHEEK,29,0.0
HYPOTHEEK,30,0.0
HYPOTHEEK,31,0.0
HYPOTHEEK,32,0.0
HYPOTHEEK,33,0.0
HYPOTHEEK,34,0.0
HYPOTHEEK,35,0.0
HYPOTHEEK,36,0.0
HYPOTHEEK,37,0.0
HYPOTHEEK,38,0.0
HYPOTHEEK,39,0.0
HYPOTHEEK,40,0.0
HYPOTHEEK,41,0.0
KAPITAAL,0,0.040719222
KAPITAAL,1,0.38263101
KAPITAAL,2,0.346803037
KAPITAAL,3,0.38554458
KAPITAAL,4,0.428613961
KAPITAAL,5,0.476494645
KAPITAAL,6,0.529724104
KAPITAAL,7,0.588899853
KAPITAAL,8,0.654686155
KAPITAAL,9,0.727821478
KAPITAAL,10,0.809126785
KAPITAAL,11,0.89951475
KAPITAAL,12,1.0
KAPITAAL,13,1.111710508
KAPITAAL,14,1.235900255
KAPITAAL,15,1.3739633
KAPITAAL,16,1.527449439
KAPITAAL,17,1.698081593
KAPITAAL,18,1.887775151
KAPITAAL,19,2.098659472
KAPITAAL,20,2.333101789
KAPITAAL,21,2.88639551
KAPITAAL,22,2.88639551
KAPITAAL,23,2.88639551
KAPITAAL,24,2.88639551
KAPITAAL,25,2.88639551
KAPITAAL,26,2.88639551
KAPITAAL,27,2.88639551
KAPITAAL,28,2.88639551
KAPITAAL,29,2.88639551
KAPITAAL,30,2.88639551
KAPITAAL,31,2.88639551
KAPITAAL,32,2.88639551
KAPITAAL,33,2.88639551
KAPITAAL,34,2.88639551
KAPITAAL,35,2.88639551
KAPITAAL,36,2.88639551
KAPITAAL,37,2.88639551
KAPITAAL,38,2.88639551
KAPITAAL,39,2.88639551
KAPITAAL,40,2.88639551
KAPITAAL,41,2.88639551
KAPITAALPLAN,0,0.040719222
KAPITAALPLAN,1,0.38263101
KAPITAALPLAN,2,0.346803037
KAPITAALPLAN,3,0.38554458
KAPITAALPLAN,4,0.428613961
KAPITAALPLAN,5,0.476494645
KAPITAALPLAN,6,0.529724104
KAPITAALPLAN,7,0.588899853
KAPITAALPLAN,8,0.654686155
KAPITAALPLAN,9,0.727821478
KAPITAALPLAN,10,0.809126785
KAPITAALPLAN,11,0.89951475
KAPITAALPLAN,12,1.0
KAPITAALPLAN,13,1.111710508
KAPITAALPLAN,14,1.235900255
KAPITAALPLAN,15,1.3739633
KAPITAALPLAN,16,1.527449439
KAPITAALPLAN,17,1.698081593
KAPITAALPLAN,18,1.887775151
KAPITAALPLAN,19,2.098659472
KAPITAALPLAN,20,2.333101789
KAPITAALPLAN,21,2.88639551
KAPITAALPLAN,22,2.88639551
KAPITAALPLAN,23,2.88639551
KAPITAALPLAN,24,2.88639551
KAPITAALPLAN,25,2.88639551
KAPITAALPLAN,26,2.88639551
KAPITAALPLAN,27,2.88639551
KAPITAALPLAN,28,2.88639551
KAPITAALPLAN,29,2.88639551
KAPITAALPLAN,30,2.88639551
KAPITAALPLAN,31,2.88639551
KAPITAALPLAN,32,2.88639551
KAPITAALPLAN,33,2.88639551
KAPITAALPLAN,34,2.88639551
KAPITAALPLAN,35,2.88639551
KAPITAALPLAN,36,2.88639551
KAPITAALPLAN,37,2.88639551
KAPITAALPLAN,38,2.88639551
KAPITAALPLAN,39,2.88639551
KAPITAALPLAN,40,2.88639551
KAPITAALPLAN,41,2.88639551
KOERSPLAN,0,0.040719222
KOERSPLAN,1,0.38263101
KOERSPLAN,2,0.346803037
KOERSPLAN,3,0.38554458
KOERSPLAN,4,0.428613961
KOERSPLAN,5,0.476494645
KOERSPLAN,6,0.529724104
KOERSPLAN,7,0.588899853
KOERSPLAN,8,0.654686155
KOERSPLAN,9,0.727821478
KOERSPLAN,10,0.809126785
KOERSPLAN,11,0.89951475
KOERSPLAN,12,1.0
KOERSPLAN,13,1.111710508
KOERSPLAN,14,1.235900255
KOERSPLAN,15,1.3739633
KOERSPLAN,16,1.527449439
KOERSPLAN,17,1.698081593
KOERSPLAN,18,1.887775151
KOERSPLAN,19,2.098659472
KOERSPLAN,20,2.333101789
KOERSPLAN,21,2.88639551
KOERSPLAN,22,2.88639551
KOERSPLAN,23,2.88639551
KOERSPLAN,24,2.88639551
KOERSPLAN,25,2.88639551
KOERSPLAN,26,2.88639551
KOERSPLAN,27,2.88639551
KOERSPLAN,28,2.88639551
KOERSPLAN,29,2.88639551
KOERSPLAN,30,2.88639551
KOERSPLAN,31,2.88639551
KOERSPLAN,32,2.88639551
KOERSPLAN,33,2.88639551
KOERSPLAN,34,2.88639551
KOERSPLAN,35,2.88639551
KOERSPLAN,36,2.88639551
KOERSPLAN,37,2.88639551
KOERSPLAN,38,2.88639551
KOERSPLAN,39,2.88639551
KOERSPLAN,40,2.88639551
KOERSPLAN,41,2.88639551
KOOPSOM,0,0.040719222
KOOPSOM,1,0.38263101
KOOPSOM,2,0.346803037
KOOPSOM,3,0.38554458
KOOPSOM,4,0.428613961
KOOPSOM,5,0.476494645
KOOPSOM,6,0.529724104
KOOPSOM,7,0.588899853
KOOPSOM,8,0.654686155
KOOPSOM,9,0.727821478
KOOPSOM,10,0.809126785
KOOPSOM,11,0.89951475
KOOPSOM,12,1.0
KOOPSOM,13,1.111710508
KOOPSOM,14,1.235900255
KOOPSOM,15,1.3739633
KOOPSOM,16,1.527449439
KOOPSOM,17,1.698081593
KOOPSOM,18,1.887775151
KOOPSOM,19,2.098659472
KOOPSOM,20,2.333101789
KOOPSOM,21,2.88639551
KOOPSOM,22,2.88639551
KOOPSOM,23,2.88639551
KOOPSOM,24,2.88639551
KOOPSOM,25,2.88639551
KOOPSOM,26,2.88639551
KOOPSOM,27,2.88639551
KOOPSOM,28,2.88639551
KOOPSOM,29,2.88639551
KOOPSOM,30,2.88639551
KOOPSOM,31,2.88639551
KOOPSOM,32,2.88639551
KOOPSOM,33,2.88639551
KOOPSOM,34,2.88639551
KOOPSOM,35,2.88639551
KOOPSOM,36,2.88639551
KOOPSOM,37,2.88639551
KOOPSOM,38,2.88639551
KOOPSOM,39,2.88639551
KOOPSOM,40,2.88639551
KOOPSOM,41,2.88639551
LIJFRENTE,0,0.040719222
LIJFRENTE,1,0.38263101
LIJFRENTE,2,0.346803037
LIJFRENTE,3,0.38554458
LIJFRENTE,4,0.428613961
LIJFRENTE,5,0.476494645
LIJFRENTE,6,0.529724104
LIJFRENTE,7,0.588899853
LIJFRENTE,8,0.654686155
LIJFRENTE,9,0.727821478
LIJFRENTE,10,0.809126785
LIJFRENTE,11,0.89951475
LIJFRENTE,12,1.0
LIJFRENTE,13,1.111710508
LIJFRENTE,14,1.235900255
LIJFRENTE,15,1.3739633
LIJFRENTE,16,1.527449439
LIJFRENTE,17,1.698081593
LIJFRENTE,18,1.887775151
LIJFRENTE,19,2.098659472
LIJFRENTE,20,2.333101789
LIJFRENTE,21,2.88639551
LIJFRENTE,22,2.88639551
LIJFRENTE,23,2.88639551
LIJFRENTE,24,2.88639551
LIJFRENTE,25,2.88639551
LIJFRENTE,26,2.88639551
LIJFRENTE,27,2.88639551
LIJFRENTE,28,2.88639551
LIJFRENTE,29,2.88639551
LIJFRENTE,30,2.88639551
LIJFRENTE,31,2.88639551
LIJFRENTE,32,2.88639551
LIJFRENTE,33,2.88639551
LIJFRENTE,34,2.88639551
LIJFRENTE,35,2.88639551
LIJFRENTE,36,2.88639551
LIJFRENTE,37,2.88639551
LIJFRENTE,38,2.88639551
LIJFRENTE,39,2.88639551
LIJFRENTE,40,2.88639551
LIJFRENTE,41,2.88639551
LLH,0,1.0
LLH,1,1.0
LLH,2,1.0
LLH,3,1.0
LLH,4,1.0
LLH,5,0.892648692
LLH,6,0.952580186
LLH,7,1.016535418
LLH,8,1.084784536
LLH,9,1.157615829
LLH,10,1.235336938
LLH,11,1.318276161
LLH,12,1.406783836
LLH,13,1.501233823
LLH,14,1.602025083
LLH,15,1.709583362
LLH,16,1.824362991
LLH,17,1.946848804
LLH,18,2.077558185
LLH,19,2.217043256
LLH,20,2.365893208
LLH,21,2.52473679
LLH,22,2.694244963
LLH,23,2.875133736
LLH,24,3.068167191
LLH,25,3.274160709
LLH,26,3.493984415
LLH,27,3.728566854
LLH,28,3.978898911
LLH,29,4.246037999
LLH,30,4.531112525
LLH,31,4.531112525
LLH,32,4.531112525
LLH,33,4.531112525
LLH,34,4.531112525
LLH,35,4.531112525
LLH,36,4.531112525
LLH,37,4.531112525
LLH,38,4.531112525
LLH,39,4.531112525
LLH,40,4.531112525
LLH,41,4.531112525
LLI,0,0.0
LLI,1,0.0
LLI,2,0.0
LLI,3,0.0
LLI,4,0.0
LLI,5,0.0
LLI,6,0.0
LLI,7,0.0
LLI,8,0.0
LLI,9,0.0
LLI,10,0.0
LLI,11,0.0
LLI,12,0.0
LLI,13,0.0
LLI,14,0.0
LLI,15,0.0
LLI,16,0.0
LLI,17,0.0
LLI,18,0.0
LLI,19,0.0
LLI,20,0.0
LLI,21,0.0
LLI,22,0.0
LLI,23,0.0
LLI,24,0.0
LLI,25,0.0
LLI,26,0.0
LLI,27,0.0
LLI,28,0.0
LLI,29,0.0
LLI,30,0.0
LLI,31,0.0
LLI,32,0.0
LLI,33,0.0
LLI,34,0.0
LLI,35,0.0
LLI,36,0.0
LLI,37,0.0
LLI,38,0.0
LLI,39,0.0
LLI,40,0.0
LLI,41,0.0
LLJ,0,0.040719222
LLJ,1,0.38263101
LLJ,2,0.346803037
LLJ,3,0.38554458
LLJ,4,0.428613961
LLJ,5,0.476494645
LLJ,6,0.529724104
LLJ,7,0.588899853
LLJ,8,0.654686155
LLJ,9,0.727821478
LLJ,10,0.809126785
LLJ,11,0.89951475
LLJ,12,1.0
LLJ,13,1.111710508
LLJ,14,1.235900255
LLJ,15,1.3739633
LLJ,16,1.527449439
LLJ,17,1.698081593
LLJ,18,1.887775151
LLJ,19,2.098659472
LLJ,20,2.333101789
LLJ,21,2.88639551
LLJ,22,2.88639551
LLJ,23,2.88639551
LLJ,24,2.88639551
LLJ,25,2.88639551
LLJ,26,2.88639551
LLJ,27,2.88639551
LLJ,28,2.88639551
LLJ,29,2.88639551
LLJ,30,2.88639551
LLJ,31,2.88639551
LLJ,32,2.88639551
LLJ,33,2.88639551
LLJ,34,2.88639551
LLJ,35,2.88639551
LLJ,36,2.88639551
LLJ,37,2.88639551
LLJ,38,2.88639551
LLJ,39,2.88639551
LLJ,40,2.88639551
LLJ,41,2.88639551
LLK,0,0.0
LLK,1,0.0
LLK,2,0.0
LLK,3,0.0
LLK,4,0.0
LLK,5,0.0
LLK,6,0.0
LLK,7,0.0
LLK,8,0.0
LLK,9,0.0
LLK,10,0.0
LLK,11,0.0
LLK,12,0.0
LLK,13,0.0
LLK,14,0.0
LLK,15,0.0
LLK,16,0.0
LLK,17,0.0
LLK,18,0.0
LLK,19,0.0
LLK,20,0.0
LLK,21,0.0
LLK,22,0.0
LLK,23,0.0
LLK,24,0.0
LLK,25,0.0
LLK,26,0.0
LLK,27,0.0
LLK,28,0.0
LLK,29,0.0
LLK,30,0.0
LLK,31,0.0
LLK,32,0.0
LLK,33,0.0
LLK,34,0.0
LLK,35,0.0
LLK,36,0.0
LLK,37,0.0
LLK,38,0.0
LLK,39,0.0
LLK,40,0.0
LLK,41,0.0
LLP,0,0.040719222
LLP,1,0.38263101
LLP,2,0.346803037
LLP,3,0.38554458
LLP,4,0.428613961
LLP,5,0.476494645
LLP,6,0.529724104
LLP,7,0.588899853
LLP,8,0.654686155
LLP,9,0.727821478
LLP,10,0.809126785
LLP,11,0.89951475
LLP,12,1.0
LLP,13,1.111710508
LLP,14,1.235900255
LLP,15,1.3739633
LLP,16,1.527449439
LLP,17,1.698081593
LLP,18,1.887775151
LLP,19,2.098659472
LLP,20,2.333101789
LLP,21,2.88639551
LLP,22,2.88639551
LLP,23,2.88639551
LLP,24,2.88639551
LLP,25,2.88639551
LLP,26,2.88639551
LLP,27,2.88639551
