age,gender,projectionyear,percentile,value
0,Females,1,0.2,0.778641191761
0,Females,2,0.2,0.769077102364
0,Females,3,0.2,0.759769513487
0,Females,4,0.2,0.750694442723
0,Females,5,0.2,0.741831938667
0,Females,6,0.2,0.733165207488
0,Females,7,0.2,0.724679964888
0,Females,8,0.2,0.71636394676
0,Females,9,0.2,0.708206533911
0,Females,10,0.2,0.700198460252
0,Females,11,0.2,0.692331583069
0,Females,12,0.2,0.684598700133
0,Females,13,0.2,0.676993402629
0,Females,14,0.2,0.669509955778
0,Females,15,0.2,0.662143201134
0,Females,16,0.2,0.654888475986
0,Females,17,0.2,0.647741546403
0,Females,18,0.2,0.640698551245
0,Females,19,0.2,0.633755955043
0,Females,20,0.2,0.626910508138
0,Females,21,0.2,0.62015921276
0,Females,22,0.2,0.613499294032
0,Females,23,0.2,0.60692817506
0,Females,24,0.2,0.600443455445
0,Females,25,0.2,0.594042892663
0,Females,26,0.2,0.587724385873
0,Females,27,0.2,0.581485961784
0,Females,28,0.2,0.575325762272
0,Females,29,0.2,0.569242033495
0,Females,30,0.2,0.563233116299
0,Females,31,0.2,0.55729743773
0,Females,32,0.2,0.551433503511
0,Females,33,0.2,0.545639891341
0,Females,34,0.2,0.539915244936
0,Females,35,0.2,0.534258268683
0,Females,36,0.2,0.528667722865
0,Females,37,0.2,0.523142419361
0,Females,38,0.2,0.517681217784
0,Females,39,0.2,0.512283021991
0,Females,40,0.2,0.506946776927
0,Females,41,0.2,0.501671465774
0,Females,42,0.2,0.496456107353
0,Females,43,0.2,0.491299753768
0,Females,44,0.2,0.48620148826
0,Females,45,0.2,0.481160423246
0,Females,46,0.2,0.476175698527
0,Females,47,0.2,0.471246479647
0,Females,48,0.2,0.46637195639
0,Females,49,0.2,0.461551341396
0,Females,50,0.2,0.456783868892
0,Females,51,0.2,0.452068793517
0,Females,52,0.2,0.447405389244
0,Females,53,0.2,0.44279294838
0,Females,54,0.2,0.438230780642
0,Females,55,0.2,0.433718212299
0,Females,56,0.2,0.42925458538
0,Females,57,0.2,0.424839256937
0,Females,58,0.2,0.420471598351
0,Females,59,0.2,0.416150994704
0,Females,60,0.2,0.411876844171
0,Females,61,0.2,0.407648557473
0,Females,62,0.2,0.403465557352
0,Females,63,0.2,0.399327278083
0,Females,64,0.2,0.395233165023
0,Females,65,0.2,0.391182674177
0,Females,66,0.2,0.387175271802
0,Females,67,0.2,0.383210434026
0,Females,68,0.2,0.379287646495
0,Females,69,0.2,0.375406404035
0,Females,70,0.2,0.371566210343
0,Females,71,0.2,0.367766577683
0,Females,72,0.2,0.364007026608
0,Females,73,0.2,0.360287085693
0,Females,74,0.2,0.356606291285
0,Females,75,0.2,0.352964187263
0,Females,76,0.2,0.349360324815
0,Females,77,0.2,0.345794262215
0,Females,78,0.2,0.342265564631
0,Females,79,0.2,0.338773803922
0,Females,80,0.2,0.335318558458
0,Females,81,0.2,0.331899412942
0,Females,82,0.2,0.328515958247
0,Females,83,0.2,0.325167791247
0,Females,84,0.2,0.321854514676
0,Females,85,0.2,0.318575736973
0,Females,86,0.2,0.315331072148
0,Females,87,0.2,0.312120139645
0,Females,88,0.2,0.308942564218
0,Females,89,0.2,0.305797975804
0,Females,90,0.2,0.302686009409
0,Females,91,0.2,0.299606304993
0,Females,92,0.2,0.296558507364
0,Females,93,0.2,0.293542266071
0,Females,94,0.2,0.290557235307
0,Females,95,0.2,0.287603073809
0,Females,96,0.2,0.284679444767
0,Females,97,0.2,0.281786015733
0,Females,98,0.2,0.27892245854
0,Females,99,0.2,0.276088449209
0,Females,100,0.2,0.273283667878
0,Females,101,0.2,0.27050779872
0,Females,102,0.2,0.267760529865
0,Females,103,0.2,0.265041553333
0,Females,104,0.2,0.262350564955
0,Females,105,0.2,0.259687264322
0,Females,106,0.2,0.257051354698
0,Females,107,0.2,0.254442542967
0,Females,108,0.2,0.251860539569
0,Females,109,0.2,0.249305058446
0,Females,110,0.2,0.246775816968
0,Females,111,0.2,0.244272535891
0,Females,112,0.2,0.241794939297
0,Females,113,0.2,0.239342754535
0,Females,114,0.2,0.236915712177
0,Females,115,0.2,0.234513545962
0,Females,116,0.2,0.232135992749
0,Females,117,0.2,0.229782792464
0,Females,118,0.2,0.227453688056
0,Females,119,0.2,0.225148425461
0,Females,120,0.2,0.222866753533
0,Females,121,0.2,0.220608424026
0,Females,122,0.2,0.218373191536
0,Females,123,0.2,0.216160813465
0,Females,124,0.2,0.213971049984
0,Females,125,0.2,0.211803663976
0,Females,126,0.2,0.209658421025
0,Females,127,0.2,0.207535089348
0,Females,128,0.2,0.205433439792
0,Females,129,0.2,0.203353245752
0,Females,130,0.2,0.201294283193
0,Females,131,0.2,0.199256330559
0,Females,132,0.2,0.197239168778
0,Females,133,0.2,0.195242581209
0,Females,134,0.2,0.193266353623
0,Females,135,0.2,0.191310274144
0,Females,136,0.2,0.189374133268
0,Females,137,0.2,0.187457723771
0,Females,138,0.2,0.185560840724
0,Females,139,0.2,0.183683281453
0,Females,140,0.2,0.181824845499
0,Females,141,0.2,0.179985334587
0,Females,142,0.2,0.17816455262
0,Females,143,0.2,0.176362305639
0,Females,144,0.2,0.174578401779
0,Females,145,0.2,0.172812651286
0,Females,146,0.2,0.171064866436
0,Females,147,0.2,0.169334861562
0,Females,148,0.2,0.16762245299
0,Females,149,0.2,0.165927459024
0,Females,150,0.2,0.164249699934
0,Females,1,0.8,1.284197095367
0,Females,2,0.8,1.300161293934
0,Females,3,0.8,1.316083320769
0,Females,4,0.8,1.33198783868
0,Females,5,0.8,1.347895500174
0,Females,6,0.8,1.363823821076
0,Females,7,0.8,1.379787828749
0,Females,8,0.8,1.395800551622
0,Females,9,0.8,1.411873394634
0,Females,10,0.8,1.42801643122
0,Females,11,0.8,1.4442386332
0,Females,12,0.8,1.460548053827
0,Females,13,0.8,1.476951975028
0,Females,14,0.8,1.493457026925
0,Females,15,0.8,1.510069285695
0,Females,16,0.8,1.526794354318
0,Females,17,0.8,1.543637429679
0,Females,18,0.8,1.560603358706
0,Females,19,0.8,1.57769668563
0,Females,20,0.8,1.594921691995
0,Females,21,0.8,1.612282430718
0,Females,22,0.8,1.629782755232
0,Females,23,0.8,1.647426344532
0,Females,24,0.8,1.66521672481
0,Females,25,0.8,1.683157288213
0,Females,26,0.8,1.701251309178
0,Females,27,0.8,1.719501958709
0,Females,28,0.8,1.737912316899
0,Females,29,0.8,1.756485383964
0,Females,30,0.8,1.775224089973
0,Females,31,0.8,1.794131303487
0,Females,32,0.8,1.813209839229
0,Females,33,0.8,1.832462464926
0,Females,34,0.8,1.851891907424
0,Females,35,0.8,1.871500858177
0,Females,36,0.8,1.891291978181
0,Females,37,0.8,1.911267902416
0,Females,38,0.8,1.931431243877
0,Females,39,0.8,1.95178459721
0,Females,40,0.8,1.972330542027
0,Females,41,0.8,1.993071645924
0,Females,42,0.8,2.014010467235
0,Females,43,0.8,2.035149557553
0,Females,44,0.8,2.056491464047
0,Females,45,0.8,2.078038731589
0,Females,46,0.8,2.099793904713
0,Females,47,0.8,2.121759529436
0,Females,48,0.8,2.143938154935
0,Females,49,0.8,2.166332335106
0,Females,50,0.8,2.188944630017
0,Females,51,0.8,2.211777607265
0,Females,52,0.8,2.234833843239
0,Females,53,0.8,2.258115924311
0,Females,54,0.8,2.281626447949
0,Females,55,0.8,2.305368023767
0,Females,56,0.8,2.32934327452
0,Females,57,0.8,2.353554837035
0,Females,58,0.8,2.378005363106
0,Females,59,0.8,2.402697520334
0,Females,60,0.8,2.427633992933
0,Females,61,0.8,2.452817482501
0,Females,62,0.8,2.478250708746
0,Females,63,0.8,2.503936410197
0,Females,64,0.8,2.529877344879
0,Females,65,0.8,2.556076290959
0,Females,66,0.8,2.582536047381
0,Females,67,0.8,2.609259434467
0,Females,68,0.8,2.636249294509
0,Females,69,0.8,2.663508492333
0,Females,70,0.8,2.69103991586
0,Females,71,0.8,2.718846476642
0,Females,72,0.8,2.746931110391
0,Females,73,0.8,2.775296777491
0,Females,74,0.8,2.803946463506
0,Females,75,0.8,2.832883179668
0,Females,76,0.8,2.862109963366
0,Females,77,0.8,2.891629878625
0,Females,78,0.8,2.921446016568
0,Females,79,0.8,2.951561495891
0,Females,80,0.8,2.98197946331
0,Females,81,0.8,3.012703094016
0,Females,82,0.8,3.04373559213
0,Females,83,0.8,3.075080191131
0,Females,84,0.8,3.106740154315
0,Females,85,0.8,3.138718775211
0,Females,86,0.8,3.17101937804
0,Females,87,0.8,3.203645318125
0,Females,88,0.8,3.236599982327
0,Females,89,0.8,3.269886789486
0,Females,90,0.8,3.303509190828
0,Females,91,0.8,3.337470670413
0,Females,92,0.8,3.371774745546
0,Females,93,0.8,3.406424967205
0,Females,94,0.8,3.441424920476
0,Females,95,0.8,3.476778224966
0,Females,96,0.8,3.512488535248
0,Females,97,0.8,3.548559541257
0,Females,98,0.8,3.584994968759
0,Females,99,0.8,3.621798579753
0,Females,100,0.8,3.658974172901
0,Females,101,0.8,3.69652558398
0,Females,102,0.8,3.734456686287
0,Females,103,0.8,3.772771391122
0,Females,104,0.8,3.811473648153
0,Females,105,0.8,3.850567445942
0,Females,106,0.8,3.890056812304
0,Females,107,0.8,3.929945814826
0,Females,108,0.8,3.97023856125
0,Females,109,0.8,4.010939199975
0,Females,110,0.8,4.052051920471
0,Females,111,0.8,4.093580953751
0,Females,112,0.8,4.135530572843
0,Females,113,0.8,4.177905093212
0,Females,114,0.8,4.220708873285
0,Females,115,0.8,4.263946314866
0,Females,116,0.8,4.30762186361
0,Females,117,0.8,4.351740009537
0,Females,118,0.8,4.396305287481
0,Females,119,0.8,4.441322277605
0,Females,120,0.8,4.486795605803
0,Females,121,0.8,4.53272994432
0,Females,122,0.8,4.579130012129
0,Females,123,0.8,4.6260005755
0,Females,124,0.8,4.673346448475
0,Females,125,0.8,4.721172493385
0,Females,126,0.8,4.769483621332
0,Females,127,0.8,4.818284792738
0,Females,128,0.8,4.867581017926
0,Females,129,0.8,4.917377357442
0,Females,130,0.8,4.967678922869
0,Females,131,0.8,5.018490877067
0,Females,132,0.8,5.06981843496
0,Females,133,0.8,5.121666863953
0,Females,134,0.8,5.174041484452
0,Females,135,0.8,5.226947670505
0,Females,136,0.8,5.280390850361
0,Females,137,0.8,5.33437650695
0,Females,138,0.8,5.3889101785
0,Females,139,0.8,5.44399745917
0,Females,140,0.8,5.499643999478
0,Females,141,0.8,5.55585550707
0,Females,142,0.8,5.612637747207
0,Females,143,0.8,5.669996543301
0,Females,144,0.8,5.727937777727
0,Females,145,0.8,5.786467392249
0,Females,146,0.8,5.845591388565
0,Females,147,0.8,5.905315829176
0,Females,148,0.8,5.965646837901
0,Females,149,0.8,6.026590600419
0,Females,150,0.8,6.088153365006
1,Females,1,0.2,0.825875323733
1,Females,2,0.2,0.813391372438
1,Females,3,0.2,0.801581904166
1,Females,4,0.2,0.790333546207
1,Females,5,0.2,0.779561943303
1,Females,6,0.2,0.769202455088
1,Females,7,0.2,0.759204345495
1,Females,8,0.2,0.749526988691
1,Females,9,0.2,0.740137299664
1,Females,10,0.2,0.731007940223
1,Females,11,0.2,0.722116033471
1,Females,12,0.2,0.713442221804
1,Females,13,0.2,0.704969963103
1,Females,14,0.2,0.696684995816
1,Females,15,0.2,0.688574926234
1,Females,16,0.2,0.680628905702
1,Females,17,0.2,0.672837375114
1,Females,18,0.2,0.665191860435
1,Females,19,0.2,0.657684807434
1,Females,20,0.2,0.650309446903
1,Females,21,0.2,0.643059683816
1,Females,22,0.2,0.635930005491
1,Females,23,0.2,0.62891540496
1,Females,24,0.2,0.622011316604
1,Females,25,0.2,0.615213561785
1,Females,26,0.2,0.608518302641
1,Females,27,0.2,0.601922002621
1,Females,28,0.2,0.595421392634
1,Females,29,0.2,0.589013441838
1,Females,30,0.2,0.582695332353
1,Females,31,0.2,0.576464437288
1,Females,32,0.2,0.570318301552
1,Females,33,0.2,0.564254625046
1,Females,34,0.2,0.558271247892
1,Females,35,0.2,0.552366137416
1,Females,36,0.2,0.54653737662
1,Females,37,0.2,0.540783153964
1,Females,38,0.2,0.535101754288
1,Females,39,0.2,0.529491550682
1,Females,40,0.2,0.523950997255
1,Females,41,0.2,0.518478622622
1,Females,42,0.2,0.513073024071
1,Females,43,0.2,0.507732862304
1,Females,44,0.2,0.50245685669
1,Females,45,0.2,0.497243780968
1,Females,46,0.2,0.492092459369
1,Females,47,0.2,0.487001763074
1,Females,48,0.2,0.481970607014
1,Females,49,0.2,0.476997946929
1,Females,50,0.2,0.472082776715
1,Females,51,0.2,0.467224125969
1,Females,52,0.2,0.462421057763
1,Females,53,0.2,0.457672666579
1,Females,54,0.2,0.452978076443
1,Females,55,0.2,0.448336439178
1,Females,56,0.2,0.443746932818
1,Females,57,0.2,0.439208760124
1,Females,58,0.2,0.434721147242
1,Females,59,0.2,0.430283342414
1,Females,60,0.2,0.425894614855
1,Females,61,0.2,0.421554253623
1,Females,62,0.2,0.417261566665
1,Females,63,0.2,0.413015879851
1,Females,64,0.2,0.40881653611
1,Females,65,0.2,0.404662894632
1,Females,66,0.2,0.400554330114
1,Females,67,0.2,0.396490232045
1,Females,68,0.2,0.392470004057
1,Females,69,0.2,0.38849306329
1,Females,70,0.2,0.384558839854
1,Females,71,0.2,0.380666776252
1,Females,72,0.2,0.376816326882
1,Females,73,0.2,0.373006957558
1,Females,74,0.2,0.369238145092
1,Females,75,0.2,0.365509376805
1,Females,76,0.2,0.361820150198
1,Females,77,0.2,0.358169972549
1,Females,78,0.2,0.354558360545
1,Females,79,0.2,0.350984839969
1,Females,80,0.2,0.347448945376
1,Females,81,0.2,0.343950219807
1,Females,82,0.2,0.340488214467
1,Females,83,0.2,0.337062488495
1,Females,84,0.2,0.333672608725
1,Females,85,0.2,0.330318149364
1,Females,86,0.2,0.326998691852
1,Females,87,0.2,0.323713824611
1,Females,88,0.2,0.320463142817
1,Females,89,0.2,0.317246248221
1,Females,90,0.2,0.314062748958
1,Females,91,0.2,0.310912259371
1,Females,92,0.2,0.307794399857
1,Females,93,0.2,0.304708796644
1,Females,94,0.2,0.301655081716
1,Females,95,0.2,0.298632892559
1,Females,96,0.2,0.295641872174
1,Females,97,0.2,0.292681668747
1,Females,98,0.2,0.289751935699
1,Females,99,0.2,0.286852331425
1,Females,100,0.2,0.283982519236
1,Females,101,0.2,0.281142167264
1,Females,102,0.2,0.278330948297
1,Females,103,0.2,0.275548539688
1,Females,104,0.2,0.272794623284
1,Females,105,0.2,0.27006888528
1,Females,106,0.2,0.267371016133
1,Females,107,0.2,0.26470071056
1,Females,108,0.2,0.26205766728
1,Females,109,0.2,0.259441589092
1,Females,110,0.2,0.256852182691
1,Females,111,0.2,0.254289158588
1,Females,112,0.2,0.251752231152
1,Females,113,0.2,0.249241118365
1,Females,114,0.2,0.246755541896
1,Females,115,0.2,0.244295226911
1,Females,116,0.2,0.241859902132
1,Females,117,0.2,0.239449299662
1,Females,118,0.2,0.237063154988
1,Females,119,0.2,0.23470120685
1,Females,120,0.2,0.23236319731
1,Females,121,0.2,0.230048871538
1,Females,122,0.2,0.227757977842
1,Females,123,0.2,0.225490267706
1,Females,124,0.2,0.22324549547
1,Females,125,0.2,0.221023418569
1,Females,126,0.2,0.21882379731
1,Females,127,0.2,0.216646394888
1,Females,128,0.2,0.214490977325
1,Females,129,0.2,0.21235731338
1,Females,130,0.2,0.210245174581
1,Females,131,0.2,0.208154335109
1,Females,132,0.2,0.206084571941
1,Females,133,0.2,0.204035664521
1,Females,134,0.2,0.2020073948
1,Females,135,0.2,0.19999954745
1,Females,136,0.2,0.198011909474
1,Females,137,0.2,0.196044270418
1,Females,138,0.2,0.194096422153
1,Females,139,0.2,0.192168159054
1,Females,140,0.2,0.190259277831
1,Females,141,0.2,0.188369577304
1,Females,142,0.2,0.186498858833
1,Females,143,0.2,0.18464692586
1,Females,144,0.2,0.182813584148
1,Females,145,0.2,0.180998641522
1,Females,146,0.2,0.179201908047
1,Females,147,0.2,0.177423195943
1,Females,148,0.2,0.175662319371
1,Females,149,0.2,0.173919094767
1,Females,150,0.2,0.172193340479
1,Females,1,0.8,1.210832326791
1,Females,2,0.8,1.229415677365
1,Females,3,0.8,1.247527771869
1,Females,4,0.8,1.265282601144
1,Females,5,0.8,1.282765158471
1,Females,6,0.8,1.300040742213
1,Females,7,0.8,1.317160766461
1,Females,8,0.8,1.334166555194
1,Females,9,0.8,1.351091911754
1,Females,10,0.8,1.367964912926
1,Females,11,0.8,1.384809194546
1,Females,12,0.8,1.401644893578
1,Females,13,0.8,1.418489352012
1,Females,14,0.8,1.435357651846
1,Females,15,0.8,1.452263027921
1,Females,16,0.8,1.469217190771
1,Females,17,0.8,1.486230582235
1,Females,18,0.8,1.503312580017
1,Females,19,0.8,1.520471663041
1,Females,20,0.8,1.537715546339
1,Females,21,0.8,1.555051291972
1,Females,22,0.8,1.572485400966
1,Females,23,0.8,1.590023890059
1,Females,24,0.8,1.607672356145
1,Females,25,0.8,1.625436030757
1,Females,26,0.8,1.643319826379
1,Females,27,0.8,1.661328375999
1,Females,28,0.8,1.679466067099
1,Females,29,0.8,1.697737070956
1,Females,30,0.8,1.716145368037
1,Females,31,0.8,1.734694770104
1,Females,32,0.8,1.753388939512
1,Females,33,0.8,1.772231406136
1,Females,34,0.8,1.791225582256
1,Females,35,0.8,1.810374775718
1,Females,36,0.8,1.829682201563
1,Females,37,0.8,1.849150992381
1,Females,38,0.8,1.868784207537
1,Females,39,0.8,1.8885848414
1,Females,40,0.8,1.908555830736
1,Females,41,0.8,1.928700061336
1,Females,42,0.8,1.949020374018
1,Females,43,0.8,1.969519569979
1,Females,44,0.8,1.990200415741
1,Females,45,0.8,2.011065647549
1,Females,46,0.8,2.03211797542
1,Females,47,0.8,2.053360086829
1,Females,48,0.8,2.074794650066
1,Females,49,0.8,2.09642431731
1,Females,50,0.8,2.118251727472
1,Females,51,0.8,2.140279508799
1,Females,52,0.8,2.162510281251
1,Females,53,0.8,2.18494665874
1,Females,54,0.8,2.207591251148
1,Females,55,0.8,2.230446666265
1,Females,56,0.8,2.253515511548
1,Females,57,0.8,2.276800395753
1,Females,58,0.8,2.300303930489
1,Females,59,0.8,2.324028731643
1,Females,60,0.8,2.347977420753
1,Females,61,0.8,2.372152626214
1,Females,62,0.8,2.396556984553
1,Females,63,0.8,2.421193141496
1,Females,64,0.8,2.446063753026
1,Females,65,0.8,2.4711714864
1,Females,66,0.8,2.496519021159
1,Females,67,0.8,2.522109049887
1,Females,68,0.8,2.547944279228
1,Females,69,0.8,2.574027430644
1,Females,70,0.8,2.600361241157
1,Females,71,0.8,2.626948464212
1,Females,72,0.8,2.65379187025
1,Females,73,0.8,2.680894247552
1,Females,74,0.8,2.708258402853
1,Females,75,0.8,2.735887161877
1,Females,76,0.8,2.763783370192
1,Females,77,0.8,2.791949893557
1,Females,78,0.8,2.820389618759
1,Females,79,0.8,2.849105453938
1,Females,80,0.8,2.878100329346
1,Females,81,0.8,2.907377197732
1,Females,82,0.8,2.93693903502
1,Females,83,0.8,2.966788840663
1,Females,84,0.8,2.996929638294
1,Females,85,0.8,3.02736447607
1,Females,86,0.8,3.058096427312
1,Females,87,0.8,3.089128590896
1,Females,88,0.8,3.120464091742
1,Females,89,0.8,3.152106081271
1,Females,90,0.8,3.184057737845
1,Females,91,0.8,3.216322267289
1,Females,92,0.8,3.248902903225
1,Females,93,0.8,3.281802907633
1,Females,94,0.8,3.315025571283
1,Females,95,0.8,3.348574213954
1,Females,96,0.8,3.382452185274
1,Females,97,0.8,3.416662864622
1,Females,98,0.8,3.451209662186
1,Females,99,0.8,3.486096018775
1,Females,100,0.8,3.52132540659
1,Females,101,0.8,3.556901329673
1,Females,102,0.8,3.592827324059
1,Females,103,0.8,3.629106958531
1,Females,104,0.8,3.665743834775
1,Females,105,0.8,3.702741587959
1,Females,106,0.8,3.74010388698
1,Females,107,0.8,3.777834435155
1,Females,108,0.8,3.815936970346
1,Females,109,0.8,3.854415265672
1,Females,110,0.8,3.893273129609
1,Females,111,0.8,3.932514406821
1,Females,112,0.8,3.972142977996
1,Females,113,0.8,4.012162760845
1,Females,114,0.8,4.052577710478
1,Females,115,0.8,4.093391819254
1,Females,116,0.8,4.134609117876
1,Females,117,0.8,4.176233675769
1,Females,118,0.8,4.218269600876
1,Females,119,0.8,4.260721040712
1,Females,120,0.8,4.303592182786
1,Females,121,0.8,4.34688725465
1,Females,122,0.8,4.390610524746
1,Females,123,0.8,4.434766302598
1,Females,124,0.8,4.479358939358
1,Females,125,0.8,4.524392828255
1,Females,126,0.8,4.569872404893
1,Females,127,0.8,4.615802148247
1,Females,128,0.8,4.662186580249
1,Females,129,0.8,4.709030267309
1,Females,130,0.8,4.756337819725
1,Females,131,0.8,4.804113892528
1,Females,132,0.8,4.852363186935
1,Females,133,0.8,4.901090449143
1,Females,134,0.8,4.950300471749
1,Females,135,0.8,4.999998094892
1,Females,136,0.8,5.050188204409
1,Females,137,0.8,5.100875735733
1,Females,138,0.8,5.152065671035
1,Females,139,0.8,5.203763042289
1,Females,140,0.8,5.25597293045
1,Females,141,0.8,5.308700465666
1,Females,142,0.8,5.361950829668
1,Females,143,0.8,5.415729253296
1,Females,144,0.8,5.470041020054
1,Females,145,0.8,5.524891465355
1,Females,146,0.8,5.580285975628
1,Females,147,0.8,5.636229992401
1,Females,148,0.8,5.692729007947
1,Females,149,0.8,5.749788571742
1,Females,150,0.8,5.807414284974
10,Females,1,0.2,0.835354376159
10,Females,2,0.2,0.826659803678
10,Females,3,0.2,0.818247358656
10,Females,4,0.2,0.810082601976
10,Females,5,0.2,0.802137906674
10,Females,6,0.2,0.794390749378
10,Females,7,0.2,0.786822509843
10,Females,8,0.2,0.779417606255
10,Females,9,0.2,0.772162858868
10,Females,10,0.2,0.765047012804
10,Females,11,0.2,0.758060374303
10,Females,12,0.2,0.751194529325
10,Females,13,0.2,0.744442123013
10,Females,14,0.2,0.737796684835
10,Females,15,0.2,0.731252488407
10,Females,16,0.2,0.724804438107
10,Females,17,0.2,0.718447976464
10,Females,18,0.2,0.712179007996
10,Females,19,0.2,0.705993836023
10,Females,20,0.2,0.699889109936
10,Females,21,0.2,0.693861780912
10,Females,22,0.2,0.687909064462
10,Females,23,0.2,0.682028408652
10,Females,24,0.2,0.676217466907
10,Females,25,0.2,0.670474074727
10,Females,26,0.2,0.664796229591
10,Females,27,0.2,0.659182073552
10,Females,28,0.2,0.653629878136
10,Females,29,0.2,0.648138031136
10,Females,30,0.2,0.6427050251
10,Females,31,0.2,0.637329447151
10,Females,32,0.2,0.632009970076
10,Females,33,0.2,0.62674534443
10,Females,34,0.2,0.621534391514
10,Females,35,0.2,0.616375997168
10,Females,36,0.2,0.61126910622
10,Females,37,0.2,0.606212717536
10,Females,38,0.2,0.60120587956
10,Females,39,0.2,0.596247686361
10,Females,40,0.2,0.591337274018
10,Females,41,0.2,0.586473817413
10,Females,42,0.2,0.581656527306
10,Females,43,0.2,0.576884647674
10,Females,44,0.2,0.572157453346
10,Females,45,0.2,0.567474247797
10,Females,46,0.2,0.562834361191
10,Females,47,0.2,0.558237148555
10,Females,48,0.2,0.553681988137
10,Females,49,0.2,0.549168279912
10,Females,50,0.2,0.544695444181
10,Females,51,0.2,0.540262920299
10,Females,52,0.2,0.53587016555
10,Females,53,0.2,0.531516654014
10,Females,54,0.2,0.527201875647
10,Females,55,0.2,0.522925335327
10,Females,56,0.2,0.518686552022
10,Females,57,0.2,0.514485058024
10,Females,58,0.2,0.510320398221
10,Females,59,0.2,0.506192129417
10,Females,60,0.2,0.502099819769
10,Females,61,0.2,0.49804304813
10,Females,62,0.2,0.494021403556
10,Females,63,0.2,0.490034484847
10,Females,64,0.2,0.486081900025
10,Females,65,0.2,0.482163265892
10,Females,66,0.2,0.478278207684
10,Females,67,0.2,0.474426358671
10,Females,68,0.2,0.470607359774
10,Females,69,0.2,0.466820859252
10,Females,70,0.2,0.463066512413
10,Females,71,0.2,0.459343981305
10,Females,72,0.2,0.455652934419
10,Females,73,0.2,0.45199304646
10,Females,74,0.2,0.448363998133
10,Females,75,0.2,0.444765475833
10,Females,76,0.2,0.441197171503
10,Females,77,0.2,0.43765878242
10,Females,78,0.2,0.434150010978
10,Females,79,0.2,0.430670564508
10,Females,80,0.2,0.427220155122
10,Females,81,0.2,0.423798499575
10,Females,82,0.2,0.420405319056
10,Females,83,0.2,0.417040339071
10,Females,84,0.2,0.413703289347
10,Females,85,0.2,0.410393903618
10,Females,86,0.2,0.407111919571
10,Females,87,0.2,0.403857078696
10,Females,88,0.2,0.400629126176
10,Females,89,0.2,0.397427810773
10,Females,90,0.2,0.394252884766
10,Females,91,0.2,0.39110410382
10,Females,92,0.2,0.387981226854
10,Females,93,0.2,0.384884016062
10,Females,94,0.2,0.381812236745
10,Females,95,0.2,0.378765657219
10,Females,96,0.2,0.375744048862
10,Females,97,0.2,0.372747185808
10,Females,98,0.2,0.369774845184
10,Females,99,0.2,0.366826806715
10,Females,100,0.2,0.363902852883
10,Females,101,0.2,0.36100276891
10,Females,102,0.2,0.358126342423
10,Females,103,0.2,0.355273363651
10,Females,104,0.2,0.352443625292
10,Females,105,0.2,0.349636922462
10,Females,106,0.2,0.346853052534
10,Females,107,0.2,0.344091815338
10,Females,108,0.2,0.341353012876
10,Females,109,0.2,0.338636449388
10,Females,110,0.2,0.335941931271
10,Females,111,0.2,0.333269267147
10,Females,112,0.2,0.330618267555
10,Females,113,0.2,0.327988745234
10,Females,114,0.2,0.325380514861
10,Females,115,0.2,0.322793393216
10,Females,116,0.2,0.320227198826
10,Females,117,0.2,0.317681752293
10,Females,118,0.2,0.315156875943
10,Females,119,0.2,0.312652394168
10,Females,120,0.2,0.310168132924
10,Females,121,0.2,0.30770392009
10,Females,122,0.2,0.305259585296
10,Females,123,0.2,0.302834959913
10,Females,124,0.2,0.300429876844
10,Females,125,0.2,0.298044170886
10,Females,126,0.2,0.295677678317
10,Females,127,0.2,0.293330237228
10,Females,128,0.2,0.291001687095
10,Females,129,0.2,0.288691869001
10,Females,130,0.2,0.286400625708
10,Females,131,0.2,0.284127801354
10,Females,132,0.2,0.281873241746
10,Females,133,0.2,0.279636794052
10,Females,134,0.2,0.277418306798
10,Females,135,0.2,0.275217630267
10,Females,136,0.2,0.27303461594
10,Females,137,0.2,0.270869116589
10,Females,138,0.2,0.26872098674
10,Females,139,0.2,0.266590081886
10,Females,140,0.2,0.264476259123
10,Females,141,0.2,0.262379376832
10,Females,142,0.2,0.260299294755
10,Females,143,0.2,0.258235873571
10,Females,144,0.2,0.256188975814
10,Females,145,0.2,0.254158464806
10,Females,146,0.2,0.252144205371
10,Females,147,0.2,0.250146063529
10,Females,148,0.2,0.248163906504
10,Females,149,0.2,0.246197602444
10,Females,150,0.2,0.244247021287
10,Females,1,0.8,1.197095662702
10,Females,2,0.8,1.209686277351
10,Females,3,0.8,1.222123031357
10,Females,4,0.8,1.234440615771
10,Females,5,0.8,1.24666691751
10,Females,6,0.8,1.258824727947
10,Females,7,0.8,1.270932943382
10,Females,8,0.8,1.283007429749
10,Females,9,0.8,1.295061659036
10,Females,10,0.8,1.307107186444
10,Females,11,0.8,1.319154014208
10,Females,12,0.8,1.331210872996
10,Females,13,0.8,1.343285442454
10,Females,14,0.8,1.355384526119
10,Females,15,0.8,1.367514191577
10,Females,16,0.8,1.379679883908
10,Females,17,0.8,1.391886518277
10,Females,18,0.8,1.40413855617
10,Females,19,0.8,1.416440068571
10,Females,20,0.8,1.42879478871
10,Females,21,0.8,1.441206156408
10,Females,22,0.8,1.453677355506
10,Females,23,0.8,1.466211345735
10,Females,24,0.8,1.478810889854
10,Females,25,0.8,1.491478577037
10,Females,26,0.8,1.504216842951
