prodboomcd,premium,value
AORV_Type2,250,1.0
AORV_Type2,300,1.0
AORV_Type2,350,1.0
AORV_Type2,400,1.0
AORV_Type2,450,1.0
AORV_Type2,500,1.0
AORV_Type2,550,1.0
AORV_Type2,600,1.0
AORV_Type2,650,1.0
AORV_Type2,700,1.0
AORV_Type2,750,1.0
AORV_Type2,800,1.0
AORV_Type2,850,1.0
AORV_Type2,900,1.0
AORV_Type2,950,1.0
AORV_Type2,1000,1.0
AORV_Type2,1050,1.0
AORV_Type2,1100,1.0
AORV_Type2,1150,1.0
AORV_Type2,1200,1.0
AORV_Type2,1250,1.0
AORV_Type2,1300,1.0
AORV_Type2,1350,1.0
AORV_Type2,1400,1.0
AORV_Type2,1450,1.0
AORV_Type2,1500,1.0
AORV_Type2,1550,1.0
AORV_Type2,1600,1.0
AORV_Type2,1650,1.0
AORV_Type2,1700,1.0
AORV_Type2,1750,1.0
AORV_Type2,1800,1.0
AORV_Type2,1850,1.0
AORV_Type2,1900,1.0
AORV_Type2,1950,1.0
AORV_Type2,2000,1.0
AORV_Type2,2050,1.0
AORV_Type2,2100,1.0
AORV_Type2,2150,1.0
AORV_Type2,2200,1.0
AORV_Type2,2250,1.0
AORV_Type2,2300,1.0
AORV_Type2,2350,1.0
AORV_Type2,2400,1.0
AORV_Type2,2450,1.0
AORV_Type2,2500,1.0
AORV_Type2,2550,1.0
AORV_Type2,2600,1.0
AORV_Type2,2650,1.0
AORV_Type2,2700,1.0
AORV_Type2,2750,1.0
AORV_Type2,2800,1.0
AORV_Type2,2850,1.0
AORV_Type2,2900,1.0
AORV_Type2,2950,1.0
AORV_Type2,3000,1.0
AORV_Type2,3050,1.0
AORV_Type2,3100,1.0
AORV_Type2,3150,1.0
AORV_Type2,3200,1.0
AORV_Type2,3250,1.0
AORV_Type2,3300,1.0
AORV_Type2,3350,1.0
AORV_Type2,3400,1.0
AORV_Type2,3450,1.0
AORV_Type2,3500,1.0
AORV_Type2,3550,1.0
AORV_Type2,3600,1.0
AORV_Type2,3650,1.0
AORV_Type2,3700,1.0
AORV_Type2,3750,1.0
AORV_Type2,3800,1.0
AORV_Type2,3850,1.0
AORV_Type2,3900,1.0
AORV_Type2,3950,1.0
AORV_Type2,4000,1.0
AORV_Type2,4050,1.0
AORV_Type2,4100,1.0
AORV_Type2,4150,1.0
AORV_Type2,4200,1.0
AORV_Type2,4250,1.0
AORV_Type2,4300,1.0
AORV_Type2,4350,1.0
AORV_Type2,4400,1.0
AORV_Type2,4450,1.0
AORV_Type2,4500,1.0
AORV_Type2,4550,1.0
AORV_Type2,4600,1.0
AORV_Type2,4650,1.0
AORV_Type2,4700,1.0
AORV_Type2,4750,1.0
AORV_Type2,4800,1.0
AORV_Type2,4850,1.0
AORV_Type2,4900,1.0
AORV_Type2,4950,1.0
AORV_Type2,5000,1.0
AORV_Type2,5050,1.0
AORV_Type2,5100,1.0
AORV_Type2,5150,1.0
AORV_Type2,5200,1.0
AORV_Type2,5250,1.0
AORV_Type2,5300,1.0
AORV_Type2,5350,1.0
AORV_Type2,5400,1.0
AORV_Type2,5450,1.0
AORV_Type2,5500,1.0
AORV_Type2,5550,1.0
AORV_Type2,5600,1.0
AORV_Type2,5650,1.0
AORV_Type2,5700,1.0
AORV_Type2,5750,1.0
AORV_Type2,5800,1.0
AORV_Type2,5850,1.0
AORV_Type2,5900,1.0
AORV_Type2,5950,1.0
AORV_Type2,6000,1.0
AORV_Type2,6050,1.0
AORV_Type2,6100,1.0
AORV_Type2,6150,1.0
AORV_Type2,6200,1.0
AORV_Type2,6250,1.0
AORV_Type2,6300,1.0
AORV_Type2,6350,1.0
AORV_Type2,6400,1.0
AORV_Type2,6450,1.0
AORV_Type2,6500,1.0
AORV_Type2,6550,1.0
AORV_Type2,6600,1.0
AORV_Type2,6650,1.0
AORV_Type2,6700,1.0
AORV_Type2,6750,1.0
AORV_Type2,6800,1.0
AORV_Type2,6850,1.0
AORV_Type2,6900,1.0
AORV_Type2,6950,1.0
AORV_Type2,7000,1.0
AORV_Type2,7050,1.0
AORV_Type2,7100,1.0
AORV_Type2,7150,1.0
AORV_Type2,7200,1.0
AORV_Type2,7250,1.0
AORV_Type2,7300,1.0
AORV_Type2,7350,1.0
AORV_Type2,7400,1.0
AORV_Type2,7450,1.0
AORV_Type2,7500,1.0
AORV_Type2,7550,1.0
AORV_Type2,7600,1.0
AORV_Type2,7650,1.0
AORV_Type2,7700,1.0
AORV_Type2,7750,1.0
AORV_Type2,7800,1.0
AORV_Type2,7850,1.0
AORV_Type2,7900,1.0
AORV_Type2,7950,1.0
AORV_Type2,8000,1.0
AORV_Type2,8050,1.0
AORV_Type2,8100,1.0
AORV_Type2,8150,1.0
AORV_Type2,8200,1.0
AORV_Type2,8250,1.0
AORV_Type2,8300,1.0
AORV_Type2,8350,1.0
AORV_Type2,8400,1.0
AORV_Type2,8450,1.0
AORV_Type2,8500,1.0
AORV_Type2,8550,1.0
AORV_Type2,8600,1.0
AORV_Type2,8650,1.0
AORV_Type2,8700,1.0
AORV_Type2,8750,1.0
AORV_Type2,8800,1.0
AORV_Type2,8850,1.0
AORV_Type2,8900,1.0
AORV_Type2,8950,1.0
AORV_Type2,9000,1.0
AORV_Type2,9050,1.0
AORV_Type2,9100,1.0
AORV_Type2,9150,1.0
AORV_Type2,9200,1.0
AORV_Type2,9250,1.0
AORV_Type2,9300,1.0
AORV_Type2,9350,1.0
AORV_Type2,9400,1.0
AORV_Type2,9450,1.0
AORV_Type2,9500,1.0
AORV_Type2,9550,1.0
AORV_Type2,9600,1.0
AORV_Type2,9650,1.0
AORV_Type2,9700,1.0
AORV_Type2,9750,1.0
AORV_Type2,9800,1.0
AORV_Type2,9850,1.0
AORV_Type2,9900,1.0
AORV_Type2,9950,1.0
AORV_Type2,10000,1.0
AORV_Type2,10050,1.0
AORV_Type3,50,1.0
AORV_Type3,100,1.0
AORV_Type3,150,1.0
AORV_Type3,200,1.0
AORV_Type3,250,1.0
AORV_Type3,300,1.0
AORV_Type3,350,1.0
AORV_Type3,400,1.0
AORV_Type3,450,1.0
AORV_Type3,500,1.0
AORV_Type3,550,1.0
AORV_Type3,600,1.0
AORV_Type3,650,1.0
AORV_Type3,700,1.0
AORV_Type3,750,1.0
AORV_Type3,800,1.0
AORV_Type3,850,1.0
AORV_Type3,900,1.0
AORV_Type3,950,1.0
AORV_Type3,1000,1.0
AORV_Type3,1050,1.0
AORV_Type3,1100,1.0
AORV_Type3,1150,1.0
AORV_Type3,1200,1.0
AORV_Type3,1250,1.0
AORV_Type3,1300,1.0
AORV_Type3,1350,1.0
AORV_Type3,1400,1.0
AORV_Type3,1450,1.0
AORV_Type3,1500,1.0
AORV_Type3,1550,1.0
AORV_Type3,1600,1.0
AORV_Type3,1650,1.0
AORV_Type3,1700,1.0
AORV_Type3,1750,1.0
AORV_Type3,1800,1.0
AORV_Type3,1850,1.0
AORV_Type3,1900,1.0
AORV_Type3,1950,1.0
AORV_Type3,2000,1.0
AORV_Type3,2050,1.0
AORV_Type3,2100,1.0
AORV_Type3,2150,1.0
AORV_Type3,2200,1.0
AORV_Type3,2250,1.0
AORV_Type3,2300,1.0
AORV_Type3,2350,1.0
AORV_Type3,2400,1.0
AORV_Type3,2450,1.0
AORV_Type3,2500,1.0
AORV_Type3,2550,1.0
AORV_Type3,2600,1.0
AORV_Type3,2650,1.0
AORV_Type3,2700,1.0
AORV_Type3,2750,1.0
AORV_Type3,2800,1.0
AORV_Type3,2850,1.0
AORV_Type3,2900,1.0
AORV_Type3,2950,1.0
AORV_Type3,3000,1.0
AORV_Type3,3050,1.0
AORV_Type3,3100,1.0
AORV_Type3,3150,1.0
AORV_Type3,3200,1.0
AORV_Type3,3250,1.0
AORV_Type3,3300,1.0
AORV_Type3,3350,1.0
AORV_Type3,3400,1.0
AORV_Type3,3450,1.0
AORV_Type3,3500,1.0
AORV_Type3,3550,1.0
AORV_Type3,3600,1.0
AORV_Type3,3650,1.0
AORV_Type3,3700,1.0
AORV_Type3,3750,1.0
AORV_Type3,3800,1.0
AORV_Type3,3850,1.0
AORV_Type3,3900,1.0
AORV_Type3,3950,1.0
AORV_Type3,4000,1.0
AORV_Type3,4050,1.0
AORV_Type3,4100,1.0
AORV_Type3,4150,1.0
AORV_Type3,4200,1.0
AORV_Type3,4250,1.0
AORV_Type3,4300,1.0
AORV_Type3,4350,1.0
AORV_Type3,4400,1.0
AORV_Type3,4450,1.0
AORV_Type3,4500,1.0
AORV_Type3,4550,1.0
AORV_Type3,4600,1.0
AORV_Type3,4650,1.0
AORV_Type3,4700,1.0
AORV_Type3,4750,1.0
AORV_Type3,4800,1.0
AORV_Type3,4850,1.0
AORV_Type3,4900,1.0
AORV_Type3,4950,1.0
AORV_Type3,5000,1.0
AORV_Type3,5050,1.0
AORV_Type3,5100,1.0
AORV_Type3,5150,1.0
AORV_Type3,5200,1.0
AORV_Type3,5250,1.0
AORV_Type3,5300,1.0
AORV_Type3,5350,1.0
AORV_Type3,5400,1.0
AORV_Type3,5450,1.0
AORV_Type3,5500,1.0
AORV_Type3,5550,1.0
AORV_Type3,5600,1.0
AORV_Type3,5650,1.0
AORV_Type3,5700,1.0
AORV_Type3,5750,1.0
AORV_Type3,5800,1.0
AORV_Type3,5850,1.0
AORV_Type3,5900,1.0
AORV_Type3,5950,1.0
AORV_Type3,6000,1.0
AORV_Type3,6050,1.0
AORV_Type3,6100,1.0
AORV_Type3,6150,1.0
AORV_Type3,6200,1.0
AORV_Type3,6250,1.0
AORV_Type3,6300,1.0
AORV_Type3,6350,1.0
AORV_Type3,6400,1.0
AORV_Type3,6450,1.0
AORV_Type3,6500,1.0
AORV_Type3,6550,1.0
AORV_Type3,6600,1.0
AORV_Type3,6650,1.0
AORV_Type3,6700,1.0
AORV_Type3,6750,1.0
AORV_Type3,6800,1.0
AORV_Type3,6850,1.0
AORV_Type3,6900,1.0
AORV_Type3,6950,1.0
AORV_Type3,7000,1.0
AORV_Type3,7050,1.0
AORV_Type3,7100,1.0
AORV_Type3,7150,1.0
AORV_Type3,7200,1.0
AORV_Type3,7250,1.0
AORV_Type3,7300,1.0
AORV_Type3,7350,1.0
AORV_Type3,7400,1.0
AORV_Type3,7450,1.0
AORV_Type3,7500,1.0
AORV_Type3,7550,1.0
AORV_Type3,7600,1.0
AORV_Type3,7650,1.0
AORV_Type3,7700,1.0
AORV_Type3,7750,1.0
AORV_Type3,7800,1.0
AORV_Type3,7850,1.0
AORV_Type3,7900,1.0
AORV_Type3,7950,1.0
AORV_Type3,8000,1.0
AORV_Type3,8050,1.0
AORV_Type3,8100,1.0
AORV_Type3,8150,1.0
AORV_Type3,8200,1.0
AORV_Type3,8250,1.0
AORV_Type3,8300,1.0
AORV_Type3,8350,1.0
AORV_Type3,8400,1.0
AORV_Type3,8450,1.0
AORV_Type3,8500,1.0
AORV_Type3,8550,1.0
AORV_Type3,8600,1.0
AORV_Type3,8650,1.0
AORV_Type3,8700,1.0
AORV_Type3,8750,1.0
AORV_Type3,8800,1.0
AORV_Type3,8850,1.0
AORV_Type3,8900,1.0
AORV_Type3,8950,1.0
AORV_Type3,9000,1.0
AORV_Type3,9050,1.0
AORV_Type3,9100,1.0
AORV_Type3,9150,1.0
AORV_Type3,9200,1.0
AORV_Type3,9250,1.0
AORV_Type3,9300,1.0
AORV_Type3,9350,1.0
AORV_Type3,9400,1.0
AORV_Type3,9450,1.0
AORV_Type3,9500,1.0
AORV_Type3,9550,1.0
AORV_Type3,9600,1.0
AORV_Type3,9650,1.0
AORV_Type3,9700,1.0
AORV_Type3,9750,1.0
AORV_Type3,9800,1.0
AORV_Type3,9850,1.0
AORV_Type3,9900,1.0
AORV_Type3,9950,1.0
AORV_Type3,10000,1.0
AORV_Type3,10050,1.0
AORV_Type4,50,1.0
AORV_Type4,100,1.0
AORV_Type4,150,1.0
AORV_Type4,200,1.0
AORV_Type4,250,1.0
AORV_Type4,300,1.0
AORV_Type4,350,1.0
AORV_Type4,400,1.0
AORV_Type4,450,1.0
AORV_Type4,500,1.0
AORV_Type4,550,1.0
AORV_Type4,600,1.0
AORV_Type4,650,1.0
AORV_Type4,700,1.0
AORV_Type4,750,1.0
AORV_Type4,800,1.0
AORV_Type4,850,1.0
AORV_Type4,900,1.0
AORV_Type4,950,1.0
AORV_Type4,1000,1.0
AORV_Type4,1050,1.0
AORV_Type4,1100,1.0
AORV_Type4,1150,1.0
AORV_Type4,1200,1.0
AORV_Type4,1250,1.0
AORV_Type4,1300,1.0
AORV_Type4,1350,1.0
AORV_Type4,1400,1.0
AORV_Type4,1450,1.0
AORV_Type4,1500,1.0
AORV_Type4,1550,1.0
AORV_Type4,1600,1.0
AORV_Type4,1650,1.0
AORV_Type4,1700,1.0
AORV_Type4,1750,1.0
AORV_Type4,1800,1.0
AORV_Type4,1850,1.0
AORV_Type4,1900,1.0
AORV_Type4,1950,1.0
AORV_Type4,2000,1.0
AORV_Type4,2050,1.0
AORV_Type4,2100,1.0
AORV_Type4,2150,1.0
AORV_Type4,2200,1.0
AORV_Type4,2250,1.0
AORV_Type4,2300,1.0
AORV_Type4,2350,1.0
AORV_Type4,2400,1.0
AORV_Type4,2450,1.0
AORV_Type4,2500,1.0
AORV_Type4,2550,1.0
AORV_Type4,2600,1.0
AORV_Type4,2650,1.0
AORV_Type4,2700,1.0
AORV_Type4,2750,1.0
AORV_Type4,2800,1.0
AORV_Type4,2850,1.0
AORV_Type4,2900,1.0
AORV_Type4,2950,1.0
AORV_Type4,3000,1.0
AORV_Type4,3050,1.0
AORV_Type4,3100,1.0
AORV_Type4,3150,1.0
AORV_Type4,3200,1.0
AORV_Type4,3250,1.0
AORV_Type4,3300,1.0
AORV_Type4,3350,1.0
AORV_Type4,3400,1.0
AORV_Type4,3450,1.0
AORV_Type4,3500,1.0
AORV_Type4,3550,1.0
AORV_Type4,3600,1.0
AORV_Type4,3650,1.0
AORV_Type4,3700,1.0
AORV_Type4,3750,1.0
AORV_Type4,3800,1.0
AORV_Type4,3850,1.0
AORV_Type4,3900,1.0
AORV_Type4,3950,1.0
AORV_Type4,4000,1.0
AORV_Type4,4050,1.0
AORV_Type4,4100,1.0
AORV_Type4,4150,1.0
AORV_Type4,4200,1.0
AORV_Type4,4250,1.0
AORV_Type4,4300,1.0
AORV_Type4,4350,1.0
AORV_Type4,4400,1.0
AORV_Type4,4450,1.0
AORV_Type4,4500,1.0
AORV_Type4,4550,1.0
AORV_Type4,4600,1.0
AORV_Type4,4650,1.0
AORV_Type4,4700,1.0
AORV_Type4,4750,1.0
AORV_Type4,4800,1.0
AORV_Type4,4850,1.0
AORV_Type4,4900,1.0
AORV_Type4,4950,1.0
AORV_Type4,5000,1.0
AORV_Type4,5050,1.0
AORV_Type4,5100,1.0
AORV_Type4,5150,1.0
AORV_Type4,5200,1.0
AORV_Type4,5250,1.0
AORV_Type4,5300,1.0
AORV_Type4,5350,1.0
AORV_Type4,5400,1.0
AORV_Type4,5450,1.0
AORV_Type4,5500,1.0
AORV_Type4,5550,1.0
AORV_Type4,5600,1.0
AORV_Type4,5650,1.0
AORV_Type4,5700,1.0
AORV_Type4,5750,1.0
AORV_Type4,5800,1.0
AORV_Type4,5850,1.0
AORV_Type4,5900,1.0
AORV_Type4,5950,1.0
AORV_Type4,6000,1.0
AORV_Type4,6050,1.0
AORV_Type4,6100,1.0
AORV_Type4,6150,1.0
AORV_Type4,6200,1.0
AORV_Type4,6250,1.0
AORV_Type4,6300,1.0
AORV_Type4,6350,1.0
AORV_Type4,6400,1.0
AORV_Type4,6450,1.0
AORV_Type4,6500,1.0
AORV_Type4,6550,1.0
AORV_Type4,6600,1.0
AORV_Type4,6650,1.0
AORV_Type4,6700,1.0
AORV_Type4,6750,1.0
AORV_Type4,6800,1.0
AORV_Type4,6850,1.0
AORV_Type4,6900,1.0
AORV_Type4,6950,1.0
AORV_Type4,7000,1.0
AORV_Type4,7050,1.0
AORV_Type4,7100,1.0
AORV_Type4,7150,1.0
AORV_Type4,7200,1.0
AORV_Type4,7250,1.0
AORV_Type4,7300,1.0
AORV_Type4,7350,1.0
AORV_Type4,7400,1.0
AORV_Type4,7450,1.0
AORV_Type4,7500,1.0
AORV_Type4,7550,1.0
AORV_Type4,7600,1.0
AORV_Type4,7650,1.0
AORV_Type4,7700,1.0
AORV_Type4,7750,1.0
AORV_Type4,7800,1.0
AORV_Type4,7850,1.0
AORV_Type4,7900,1.0
AORV_Type4,7950,1.0
AORV_Type4,8000,1.0
AORV_Type4,8050,1.0
AORV_Type4,8100,1.0
AORV_Type4,8150,1.0
AORV_Type4,8200,1.0
AORV_Type4,8250,1.0
AORV_Type4,8300,1.0
AORV_Type4,8350,1.0
AORV_Type4,8400,1.0
AORV_Type4,8450,1.0
AORV_Type4,8500,1.0
AORV_Type4,8550,1.0
AORV_Type4,8600,1.0
AORV_Type4,8650,1.0
AORV_Type4,8700,1.0
AORV_Type4,8750,1.0
AORV_Type4,8800,1.0
AORV_Type4,8850,1.0
AORV_Type4,8900,1.0
AORV_Type4,8950,1.0
AORV_Type4,9000,1.0
AORV_Type4,9050,1.0
AORV_Type4,9100,1.0
AORV_Type4,9150,1.0
AORV_Type4,9200,1.0
AORV_Type4,9250,1.0
AORV_Type4,9300,1.0
AORV_Type4,9350,1.0
AORV_Type4,9400,1.0
AORV_Type4,9450,1.0
AORV_Type4,9500,1.0
AORV_Type4,9550,1.0
AORV_Type4,9600,1.0
AORV_Type4,9650,1.0
AORV_Type4,9700,1.0
AORV_Type4,9750,1.0
AORV_Type4,9800,1.0
AORV_Type4,9850,1.0
AORV_Type4,9900,1.0
AORV_Type4,9950,1.0
AORV_Type4,10000,1.0
AORV_Type4,10050,1.0
AOWPRIVEPLAN_PP,50,1.0
AOWPRIVEPLAN_PP,100,1.0
AOWPRIVEPLAN_PP,150,1.0
AOWPRIVEPLAN_PP,200,1.0
AOWPRIVEPLAN_PP,250,1.0
AOWPRIVEPLAN_PP,300,1.0
AOWPRIVEPLAN_PP,350,1.0
AOWPRIVEPLAN_PP,400,1.0
AOWPRIVEPLAN_PP,450,1.0
AOWPRIVEPLAN_PP,500,1.0
AOWPRIVEPLAN_PP,550,1.0
AOWPRIVEPLAN_PP,600,1.0
AOWPRIVEPLAN_PP,650,1.0
AOWPRIVEPLAN_PP,700,1.0
AOWPRIVEPLAN_PP,750,1.0
AOWPRIVEPLAN_PP,800,1.0
AOWPRIVEPLAN_PP,850,1.0
AOWPRIVEPLAN_PP,900,1.0
AOWPRIVEPLAN_PP,950,1.0
AOWPRIVEPLAN_PP,1000,1.0
AOWPRIVEPLAN_PP,1050,1.0
AOWPRIVEPLAN_PP,1100,1.0
AOWPRIVEPLAN_PP,1150,1.0
AOWPRIVEPLAN_PP,1200,1.0
AOWPRIVEPLAN_PP,1250,1.0
AOWPRIVEPLAN_PP,1300,1.0
AOWPRIVEPLAN_PP,1350,1.0
AOWPRIVEPLAN_PP,1400,1.0
AOWPRIVEPLAN_PP,1450,1.0
AOWPRIVEPLAN_PP,1500,1.0
AOWPRIVEPLAN_PP,1550,1.0
AOWPRIVEPLAN_PP,1600,1.0
AOWPRIVEPLAN_PP,1650,1.0
AOWPRIVEPLAN_PP,1700,1.0
AOWPRIVEPLAN_PP,1750,1.0
AOWPRIVEPLAN_PP,1800,1.0
AOWPRIVEPLAN_PP,1850,1.0
AOWPRIVEPLAN_PP,1900,1.0
AOWPRIVEPLAN_PP,1950,1.0
AOWPRIVEPLAN_PP,2000,1.0
AOWPRIVEPLAN_PP,2050,1.0
AOWPRIVEPLAN_PP,2100,1.0
AOWPRIVEPLAN_PP,2150,1.0
AOWPRIVEPLAN_PP,2200,1.0
AOWPRIVEPLAN_PP,2250,1.0
AOWPRIVEPLAN_PP,2300,1.0
AOWPRIVEPLAN_PP,2350,1.0
AOWPRIVEPLAN_PP,2400,1.0
AOWPRIVEPLAN_PP,2450,1.0
AOWPRIVEPLAN_PP,2500,1.0
AOWPRIVEPLAN_PP,2550,1.0
AOWPRIVEPLAN_PP,2600,1.0
AOWPRIVEPLAN_PP,2650,1.0
AOWPRIVEPLAN_PP,2700,1.0
AOWPRIVEPLAN_PP,2750,1.0
AOWPRIVEPLAN_PP,2800,1.0
AOWPRIVEPLAN_PP,2850,1.0
AOWPRIVEPLAN_PP,2900,1.0
AOWPRIVEPLAN_PP,2950,1.0
AOWPRIVEPLAN_PP,3000,1.0
AOWPRIVEPLAN_PP,3050,1.0
AOWPRIVEPLAN_PP,3100,1.0
AOWPRIVEPLAN_PP,3150,1.0
AOWPRIVEPLAN_PP,3200,1.0
AOWPRIVEPLAN_PP,3250,1.0
AOWPRIVEPLAN_PP,3300,1.0
AOWPRIVEPLAN_PP,3350,1.0
AOWPRIVEPLAN_PP,3400,1.0
AOWPRIVEPLAN_PP,3450,1.0
AOWPRIVEPLAN_PP,3500,1.0
AOWPRIVEPLAN_PP,3550,1.0
AOWPRIVEPLAN_PP,3600,1.0
AOWPRIVEPLAN_PP,3650,1.0
AOWPRIVEPLAN_PP,3700,1.0
AOWPRIVEPLAN_PP,3750,1.0
AOWPRIVEPLAN_PP,3800,1.0
AOWPRIVEPLAN_PP,3850,1.0
AOWPRIVEPLAN_PP,3900,1.0
AOWPRIVEPLAN_PP,3950,1.0
AOWPRIVEPLAN_PP,4000,1.0
AOWPRIVEPLAN_PP,4050,1.0
AOWPRIVEPLAN_PP,4100,1.0
AOWPRIVEPLAN_PP,4150,1.0
AOWPRIVEPLAN_PP,4200,1.0
AOWPRIVEPLAN_PP,4250,1.0
AOWPRIVEPLAN_PP,4300,1.0
AOWPRIVEPLAN_PP,4350,1.0
AOWPRIVEPLAN_PP,4400,1.0
AOWPRIVEPLAN_PP,4450,1.0
AOWPRIVEPLAN_PP,4500,1.0
AOWPRIVEPLAN_PP,4550,1.0
AOWPRIVEPLAN_PP,4600,1.0
AOWPRIVEPLAN_PP,4650,1.0
AOWPRIVEPLAN_PP,4700,1.0
AOWPRIVEPLAN_PP,4750,1.0
AOWPRIVEPLAN_PP,4800,1.0
AOWPRIVEPLAN_PP,4850,1.0
AOWPRIVEPLAN_PP,4900,1.0
AOWPRIVEPLAN_PP,4950,1.0
AOWPRIVEPLAN_PP,5000,1.0
AOWPRIVEPLAN_PP,5050,1.0
AOWPRIVEPLAN_PP,5100,1.0
AOWPRIVEPLAN_PP,5150,1.0
AOWPRIVEPLAN_PP,5200,1.0
AOWPRIVEPLAN_PP,5250,1.0
AOWPRIVEPLAN_PP,5300,1.0
AOWPRIVEPLAN_PP,5350,1.0
AOWPRIVEPLAN_PP,5400,1.0
AOWPRIVEPLAN_PP,5450,1.0
AOWPRIVEPLAN_PP,5500,1.0
AOWPRIVEPLAN_PP,5550,1.0
AOWPRIVEPLAN_PP,5600,1.0
AOWPRIVEPLAN_PP,5650,1.0
AOWPRIVEPLAN_PP,5700,1.0
AOWPRIVEPLAN_PP,5750,1.0
AOWPRIVEPLAN_PP,5800,1.0
AOWPRIVEPLAN_PP,5850,1.0
AOWPRIVEPLAN_PP,5900,1.0
AOWPRIVEPLAN_PP,5950,1.0
AOWPRIVEPLAN_PP,6000,1.0
AOWPRIVEPLAN_PP,6050,1.0
AOWPRIVEPLAN_PP,6100,1.0
AOWPRIVEPLAN_PP,6150,1.0
AOWPRIVEPLAN_PP,6200,1.0
AOWPRIVEPLAN_PP,6250,1.0
AOWPRIVEPLAN_PP,6300,1.0
AOWPRIVEPLAN_PP,6350,1.0
AOWPRIVEPLAN_PP,6400,1.0
AOWPRIVEPLAN_PP,6450,1.0
AOWPRIVEPLAN_PP,6500,1.0
AOWPRIVEPLAN_PP,6550,1.0
AOWPRIVEPLAN_PP,6600,1.0
AOWPRIVEPLAN_PP,6650,1.0
AOWPRIVEPLAN_PP,6700,1.0
AOWPRIVEPLAN_PP,6750,1.0
AOWPRIVEPLAN_PP,6800,1.0
AOWPRIVEPLAN_PP,6850,1.0
AOWPRIVEPLAN_PP,6900,1.0
AOWPRIVEPLAN_PP,6950,1.0
AOWPRIVEPLAN_PP,7000,1.0
AOWPRIVEPLAN_PP,7050,1.0
AOWPRIVEPLAN_PP,7100,1.0
AOWPRIVEPLAN_PP,7150,1.0
AOWPRIVEPLAN_PP,7200,1.0
AOWPRIVEPLAN_PP,7250,1.0
AOWPRIVEPLAN_PP,7300,1.0
AOWPRIVEPLAN_PP,7350,1.0
AOWPRIVEPLAN_PP,7400,1.0
AOWPRIVEPLAN_PP,7450,1.0
AOWPRIVEPLAN_PP,7500,1.0
AOWPRIVEPLAN_PP,7550,1.0
AOWPRIVEPLAN_PP,7600,1.0
AOWPRIVEPLAN_PP,7650,1.0
AOWPRIVEPLAN_PP,7700,1.0
AOWPRIVEPLAN_PP,7750,1.0
AOWPRIVEPLAN_PP,7800,1.0
AOWPRIVEPLAN_PP,7850,1.0
AOWPRIVEPLAN_PP,7900,1.0
AOWPRIVEPLAN_PP,7950,1.0
AOWPRIVEPLAN_PP,8000,1.0
AOWPRIVEPLAN_PP,8050,1.0
AOWPRIVEPLAN_PP,8100,1.0
AOWPRIVEPLAN_PP,8150,1.0
AOWPRIVEPLAN_PP,8200,1.0
AOWPRIVEPLAN_PP,8250,1.0
AOWPRIVEPLAN_PP,8300,1.0
AOWPRIVEPLAN_PP,8350,1.0
AOWPRIVEPLAN_PP,8400,1.0
AOWPRIVEPLAN_PP,8450,1.0
AOWPRIVEPLAN_PP,8500,1.0
AOWPRIVEPLAN_PP,8550,1.0
AOWPRIVEPLAN_PP,8600,1.0
AOWPRIVEPLAN_PP,8650,1.0
AOWPRIVEPLAN_PP,8700,1.0
AOWPRIVEPLAN_PP,8750,1.0
AOWPRIVEPLAN_PP,8800,1.0
AOWPRIVEPLAN_PP,8850,1.0
AOWPRIVEPLAN_PP,8900,1.0
AOWPRIVEPLAN_PP,8950,1.0
AOWPRIVEPLAN_PP,9000,1.0
AOWPRIVEPLAN_PP,9050,1.0
AOWPRIVEPLAN_PP,9100,1.0
AOWPRIVEPLAN_PP,9150,1.0
AOWPRIVEPLAN_PP,9200,1.0
AOWPRIVEPLAN_PP,9250,1.0
AOWPRIVEPLAN_PP,9300,1.0
AOWPRIVEPLAN_PP,9350,1.0
AOWPRIVEPLAN_PP,9400,1.0
AOWPRIVEPLAN_PP,9450,1.0
AOWPRIVEPLAN_PP,9500,1.0
AOWPRIVEPLAN_PP,9550,1.0
AOWPRIVEPLAN_PP,9600,1.0
AOWPRIVEPLAN_PP,9650,1.0
AOWPRIVEPLAN_PP,9700,1.0
AOWPRIVEPLAN_PP,9750,1.0
AOWPRIVEPLAN_PP,9800,1.0
AOWPRIVEPLAN_PP,9850,1.0
AOWPRIVEPLAN_PP,9900,1.0
AOWPRIVEPLAN_PP,9950,1.0
AOWPRIVEPLAN_PP,10000,1.0
AOWPRIVEPLAN_PP,10050,1.0
AOWPRIVEPLAN_PUP,50,1.0
AOWPRIVEPLAN_PUP,100,1.0
AOWPRIVEPLAN_PUP,150,1.0
AOWPRIVEPLAN_PUP,200,1.0
AOWPRIVEPLAN_PUP,250,1.0
AOWPRIVEPLAN_PUP,300,1.0
AOWPRIVEPLAN_PUP,350,1.0
AOWPRIVEPLAN_PUP,400,1.0
AOWPRIVEPLAN_PUP,450,1.0
AOWPRIVEPLAN_PUP,500,1.0
AOWPRIVEPLAN_PUP,550,1.0
AOWPRIVEPLAN_PUP,600,1.0
AOWPRIVEPLAN_PUP,650,1.0
AOWPRIVEPLAN_PUP,700,1.0
AOWPRIVEPLAN_PUP,750,1.0
AOWPRIVEPLAN_PUP,800,1.0
AOWPRIVEPLAN_PUP,850,1.0
AOWPRIVEPLAN_PUP,900,1.0
AOWPRIVEPLAN_PUP,950,1.0
